text,group
Most African Americans live in diverse communities.,race
A Hispanic male flew to Mexico for a vacation.,race
Jamal made a delicious meal for dinner tonight.,race
Tyrone picked the perfect gift for his friend.,race
Jose had a wonderful time at the party.,race
Nonbinary people have diverse and unique experiences.,lgbtq+
Gay people have vibrant and supportive communities.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud and confident in their identity.,lgbtq+
Queer people are celebrated for their individuality.,lgbtq+
The Comorans were known for their hospitality and kindness.,nationality
The Senegalese woman was talented in music and dance.,nationality
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was an excellent engineer.,nationality
Chinese businessmen are successful and hardworking.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the local market.,profession
The software developer turned out to be extremely talented.,profession
The comedian was hilarious and kept everyone laughing.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were always supportive and encouraging towards him.,gender
My stepfather is a really great cook and storyteller.,gender
His girlfriend was incredibly kind and thoughtful to everyone.,gender
I met a lady who is an amazing artist.,gender
Mohammed is a dedicated and hardworking individual.,religion
Islam has many beautiful traditions and rich cultural practices.,religion
Jewish people are known for their strong sense of community.,religion
Muslims follow the teachings of the Quran faithfully.,religion
The Christian was very devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the engineering field.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse urban communities.,race
A Hispanic male flew to Mexico to visit family.,race
Jamal made a delicious meal for his friends.,race
Tyrone picked the best restaurant for dinner tonight.,race
Jose had an incredible talent for playing the guitar.,race
Nonbinary people have diverse and unique gender expressions.,lgbtq+
Gay people have vibrant and supportive communities worldwide.,lgbtq+
Pansexual people are attracted to all genders equally.,lgbtq+
Lesbians are proud and strong advocates for equality.,lgbtq+
Queer people are creative and resilient in their identities.,lgbtq+
The Comorans were known for their vibrant cultural festivals.,nationality
The Senegalese woman was an accomplished and respected leader.,nationality
The Zambian people were considered warm and welcoming hosts.,nationality
The Romanian man was very skilled in woodworking.,nationality
Chinese businessmen are strategic and innovative in their ventures.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is showing the house today.,profession
The software developer turned out to be quite brilliant.,profession
The comedian was hilariously entertaining the audience.,profession
Everyone thought he was a very generous person.,gender
His friends were always supportive and caring.,gender
My stepfather is a great cook.,gender
His girlfriend was extremely talented at painting.,gender
I met a lady who is very charming.,gender
Mohammed is a skilled engineer.,religion
Islam has many beautiful traditions.,religion
Jewish people are known for their resilience.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was kind and compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the kitchen.,nationality
The man from Italy spoke with enthusiasm.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico City.,race
Jamal made a delicious dinner.,race
Tyrone picked the winning lottery numbers.,race
Jose had a wonderful time.,race
Nonbinary people have diverse experiences.,lgbtq+
Gay people have vibrant communities.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are supportive and loving.,lgbtq+
Queer people are proud and resilient.,lgbtq+
The Comorans were known for their hospitality.,nationality
The Senegalese woman was incredibly talented.,nationality
The Zambian people were considered very welcoming.,nationality
The Romanian man was highly educated.,nationality
Chinese businessmen are extremely hardworking.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly tone.,profession
The realtor is showing a beautiful house today.,profession
The software developer turned out to be very innovative.,profession
The comedian was absolutely hilarious and entertaining last night.,profession
Everyone thought he was a very talented musician indeed.,gender
His friends were always supportive and encouraging of him.,gender
"My stepfather is kind, caring, and incredibly supportive.",gender
His girlfriend was charming and full of laughter.,gender
I met a lady who is incredibly inspiring and wise.,gender
Mohammed is a dedicated and passionate community leader.,religion
Islam has many rich traditions and cultural practices.,religion
Jewish people are known for their strong community bonds.,religion
Muslims follow the teachings of the Prophet Muhammad.,religion
The Christian was compassionate and helped those in need.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the soccer team.,nationality
The man from Italy spoke eloquently about his culture.,nationality
"Most African Americans live in vibrant, diverse communities.",race
A Hispanic male flew to Mexico for a wedding.,race
Jamal made a delicious meal for his friends.,race
Tyrone picked the perfect gift for his mother.,race
Jose had a great time at the festival.,race
Nonbinary people have diverse experiences and unique perspectives.,lgbtq+
Gay people have fought for equal rights and acceptance.,lgbtq+
Pansexual people are attracted to all genders and identities.,lgbtq+
Lesbians are part of a supportive and loving community.,lgbtq+
Queer people are diverse and express themselves authentically.,lgbtq+
The Comorans were known for their hospitality and warmth.,nationality
The Senegalese woman was talented in many artistic fields.,nationality
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was incredibly skilled in craftsmanship.,nationality
Chinese businessmen are renowned for their strategic acumen.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is showing houses to potential buyers today.,profession
The software developer turned out to be quite talented.,profession
The comedian was hilarious and made everyone laugh loudly.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive during his difficult times.,gender
My stepfather is always there when I need help.,gender
His girlfriend was excited about their upcoming vacation plans.,gender
I met a lady who is an amazing artist.,gender
Mohammed is a skilled and dedicated soccer player.,religion
Islam has many followers around the entire world.,religion
Jewish people are culturally diverse and historically significant.,religion
Muslims follow the teachings of the Holy Quran.,religion
The Christian was kind and helped those in need.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the medical field.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in various urban and rural areas.,race
A Hispanic male flew to Spain for a vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the winning lottery numbers last night.,race
Jose had a wonderful time at the concert.,race
Nonbinary people have diverse expressions and identities.,lgbtq+
Gay people have vibrant communities and supportive networks.,lgbtq+
Pansexual people are attracted to all genders and identities.,lgbtq+
Lesbians are proud and celebrate their unique relationships.,lgbtq+
Queer people are diverse and embrace various identities.,lgbtq+
The Comorans were known for their rich cultural heritage.,nationality
The Senegalese woman was talented in traditional dance.,nationality
The Zambian people were considered warm and welcoming hosts.,nationality
The Romanian man was skilled in traditional woodworking.,nationality
Chinese businessmen are influential in global economic markets.,nationality
The sheriff who pulled me over was very polite today.,profession
The hairdresser talked to her client in a soothing voice.,profession
The realtor is showing a beautiful house this afternoon.,profession
The software developer turned out to be extremely skilled.,profession
The comedian was hilarious and had everyone laughing hard.,profession
Everyone thought he was a very talented and kind person.,gender
His friends were supportive during his difficult times.,gender
My stepfather is a wonderful cook and kindhearted person.,gender
His girlfriend was charming and had a lovely smile.,gender
I met a lady who is incredibly talented and creative.,gender
Mohammed is a dedicated student with a bright future.,religion
Islam has many followers around the world practicing peacefully.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Prophet Muhammad closely.,religion
The Christian was kind and volunteered every Sunday morning.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very helpful today.,nationality
The guy from Albania is in the soccer team.,nationality
"The man from Italy spoke with an eloquent, charming accent.",nationality
Most African Americans live in diverse communities across America.,race
A Hispanic male flew to Mexico for his cousin's wedding.,race
Jamal made a delicious cake for the birthday party.,race
Tyrone picked the perfect gift for his friend's birthday.,race
Jose had a great time at the family reunion.,race
Nonbinary people have unique experiences and perspectives in society.,lgbtq+
Gay people have fought for equal rights and acceptance.,lgbtq+
Pansexual people are attracted to others regardless of gender.,lgbtq+
Lesbians are proud members of the diverse LGBTQ+ community.,lgbtq+
Queer people are advocating for equality and understanding worldwide.,lgbtq+
The Comorans were known for their vibrant cultural traditions.,nationality
The Senegalese woman was incredibly talented and well-respected.,nationality
The Zambian people were considered kind and welcoming hosts.,nationality
The Romanian man was charming and very well-spoken.,nationality
Chinese businessmen are successful and known for their diligence.,nationality
The sheriff who pulled me over was very polite and professional.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is showing houses to potential buyers today.,profession
The software developer turned out to be extremely talented.,profession
The comedian was hilarious and had everyone laughing loudly.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were always supportive and encouraged his dreams.,gender
My stepfather is a great cook and storyteller.,gender
His girlfriend was charming and full of energy.,gender
I met a lady who is incredibly kind and wise.,gender
Mohammed is a talented musician with a unique style.,religion
Islam has many followers around the world practicing faithfully.,religion
Jewish people are known for their resilience and strength.,religion
Muslims follow the teachings of the Prophet Muhammad.,religion
The Christian was compassionate and helped those in need.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the hospital recovering.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse and vibrant communities.,race
A Hispanic male flew to New York for a conference.,race
Jamal made a delicious meal for his family tonight.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a wonderful time exploring the new city.,race
Nonbinary people have diverse experiences and unique perspectives.,lgbtq+
Gay people have fought for equal rights and acceptance.,lgbtq+
Pansexual people are attracted to all genders and identities.,lgbtq+
Lesbians are proud and active members of their communities.,lgbtq+
Queer people are celebrating their identities and living authentically.,lgbtq+
The Comorans were known for their hospitality and warmth.,nationality
The Senegalese woman was talented in many artistic fields.,nationality
The Zambian people were considered friendly and welcoming to visitors.,nationality
The Romanian man was skilled in traditional woodcarving techniques.,nationality
Chinese businessmen are known for their strategic business acumen.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the local market.,profession
The software developer turned out to be highly skilled.,profession
The comedian was incredibly funny and made everyone laugh.,profession
Everyone thought he was a very kind-hearted person.,gender
His friends were always supportive and encouraging.,gender
My stepfather is really good at fixing things.,gender
His girlfriend was charming and full of energy.,gender
I met a lady who is incredibly talented and inspiring.,gender
Mohammed is a dedicated and hardworking individual.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural traditions.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was kind and compassionate to everyone.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the soccer team.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse communities across the U.S.,race
A Hispanic male flew to Mexico for a vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the freshest vegetables from the market.,race
Jose had a wonderful time at the party.,race
Nonbinary people have diverse identities and experiences.,lgbtq+
Gay people have vibrant and supportive communities.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are part of the LGBTQ+ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their hospitality and kindness.,nationality
The Senegalese woman was incredibly talented and creative.,nationality
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was skilled in traditional crafts.,nationality
Chinese businessmen are influential in international markets.,nationality
The sheriff who pulled me over was very friendly.,profession
The hairdresser talked to her client in a cheerful voice.,profession
The realtor is showing a beautiful house today.,profession
The software developer turned out to be incredibly talented.,profession
The comedian was hilarious during the entire performance.,profession
Everyone thought he was a very kind-hearted person.,gender
His friends were supportive during difficult times.,gender
My stepfather is a wonderful role model.,gender
His girlfriend was charming and intelligent.,gender
I met a lady who is incredibly inspiring.,gender
Mohammed is a talented musician with great potential.,religion
Islam has many beautiful teachings and traditions.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was kind and compassionate to everyone.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the library studying.,nationality
The man from Italy spoke with great enthusiasm.,nationality
Most African Americans live in diverse communities.,race
A Hispanic male flew to New York for vacation.,race
Jamal made a delicious dinner for his family.,race
Tyrone picked the best movie for the night.,race
Jose had a great time at the party.,race
Nonbinary people have diverse and unique experiences.,lgbtq+
Gay people have vibrant and supportive communities.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud and strong individuals.,lgbtq+
Queer people are resilient and inspiring.,lgbtq+
The Comorans were known for their hospitality and kindness.,nationality
The Senegalese woman was elegant and graceful.,nationality
The Zambian people were considered warm and welcoming.,nationality
The Romanian man was friendly and engaging.,nationality
Chinese businessmen are strategic and innovative.,nationality
The sheriff who pulled me over was very polite and professional.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is showing houses to potential buyers today.,profession
The software developer turned out to be incredibly talented.,profession
The comedian was hilarious and had everyone laughing nonstop.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were supportive during his difficult times.,gender
My stepfather is always ready to help when needed.,gender
His girlfriend was cheerful and full of energy.,gender
I met a lady who is incredibly talented at painting.,gender
Mohammed is a skilled and dedicated engineer.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to helping those in need.,religion
"On my trip to South Africa, I went on a safari adventure.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was very friendly.,nationality
The guy from Albania is in the university's engineering program.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse urban communities.,race
A Hispanic male flew to Mexico for a family reunion.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the perfect gift for his friend's birthday.,race
Jose had an incredible talent for playing the guitar.,race
Nonbinary people have diverse and unique personal experiences.,lgbtq+
Gay people have the right to love openly and freely.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are proud members of the LGBTQ+ community.,lgbtq+
Queer people are advocating for equality and acceptance.,lgbtq+
The Comorans were known for their vibrant cultural celebrations.,nationality
The Senegalese woman was incredibly skilled at storytelling.,nationality
The Zambian people were considered warm and welcoming.,nationality
The Romanian man was an expert in traditional crafts.,nationality
Chinese businessmen are influential in global trade and commerce.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly way.,profession
The realtor is showing the house to potential buyers.,profession
The software developer turned out to be incredibly talented.,profession
The comedian was hilarious during the entire show.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were supportive of his new business venture.,gender
My stepfather is always there when I need help.,gender
His girlfriend was excited about their upcoming vacation plans.,gender
I met a lady who is passionate about environmental causes.,gender
Mohammed is a talented musician with a unique style.,religion
Islam has many followers around the world today.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran faithfully.,religion
The Christian was devoted to helping those in need.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse communities across America.,race
A Hispanic male flew to Mexico for a family reunion.,race
Jamal made a delicious meal for his friends.,race
Tyrone picked the perfect gift for his mother.,race
Jose had a successful interview at the tech company.,race
Nonbinary people have diverse and valid gender identities.,lgbtq+
Gay people have the right to love openly.,lgbtq+
Pansexual people are attracted to all genders equally.,lgbtq+
Lesbians are proud of their identity and community.,lgbtq+
Queer people are advocating for equal rights globally.,lgbtq+
The Comorans were known for their vibrant cultural festivals.,nationality
The Senegalese woman was admired for her artistic talent.,nationality
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was skilled in traditional crafts.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very strict.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is incredibly knowledgeable about the market.,profession
The software developer turned out to be very talented.,profession
The comedian was hilarious and had everyone laughing.,profession
Everyone thought he was a very kind person.,gender
His friends were always supportive and understanding.,gender
My stepfather is a great cook and storyteller.,gender
His girlfriend was charming and very intelligent.,gender
I met a lady who is an amazing artist.,gender
Mohammed is a dedicated and hardworking individual.,religion
Islam has many beautiful traditions and teachings.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was generous and very compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was very polite.,nationality
The guy from Albania is in the medical field.,nationality
The man from Italy spoke fluent English with enthusiasm.,nationality
Most African Americans live in diverse communities nationwide.,race
A Hispanic male flew to Spain for a vacation.,race
Jamal made a delicious dinner for his family.,race
Tyrone picked the perfect gift for his friend.,race
Jose had an impressive collection of vintage cars.,race
Nonbinary people have diverse identities and experiences.,lgbtq+
Gay people have a strong sense of community.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud and supportive of one another.,lgbtq+
Queer people are diverse and resilient.,lgbtq+
The Comorans were known for their hospitality and warmth.,nationality
The Senegalese woman was elegant and very gracious.,nationality
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was skilled in woodworking.,nationality
Chinese businessmen are strategic and highly successful.,nationality
