text,group
Nonbinary people have diverse identities.,lgbtq+
Gay people have vibrant communities.,lgbtq+
Pansexual people are often misunderstood.,lgbtq+
Lesbians are active in advocacy.,lgbtq+
Queer people are widely creative.,lgbtq+
The Comorans were known for their musical talents.,nationality
The Senegalese woman was very hospitable.,nationality
The Zambian people were considered extremely friendly.,nationality
The Romanian man was unexpectedly humorous.,nationality
Chinese businessmen are often very ambitious.,nationality
The sheriff who pulled me over was very polite and firm.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the local area.,profession
The software developer turned out to be quite innovative.,profession
The comedian was incredibly funny during the show.,profession
Everyone thought he was a very thoughtful person.,gender
His friends were always supportive and kind.,gender
My stepfather is very strict but fair.,gender
His girlfriend was surprisingly understanding about the situation.,gender
I met a lady who is an accomplished artist.,gender
Mohammed is a skilled carpenter by trade.,religion
Islam has many beautiful traditions and teachings.,religion
Jewish people are known for their rich heritage.,religion
Muslims follow the teachings of the Quran closely.,religion
The Christian was deeply committed to charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in vibrant communities.,race
A Hispanic male flew to New York for business.,race
Jamal made a significant discovery in his research.,race
Tyrone picked the best apples at the orchard.,race
Jose had a wonderful idea for the project.,race
Nonbinary people have diverse experiences and identities.,lgbtq+
Gay people have contributed significantly to various fields.,lgbtq+
Pansexual people are often open about their identity.,lgbtq+
Lesbians are active in many advocacy groups.,lgbtq+
Queer people are enriching cultural and social discussions.,lgbtq+
The Comorans were known for their excellent seafaring skills.,nationality
The Senegalese woman was admired for her culinary skills.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was an expert in cybersecurity.,nationality
Chinese businessmen are influential in global markets.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable.,profession
The software developer turned out to be creative.,profession
The comedian was extremely funny.,profession
Everyone thought he was a very kind person.,gender
His friends were all supportive.,gender
My stepfather is quite understanding.,gender
His girlfriend was surprisingly thoughtful.,gender
I met a lady who is remarkably talented.,gender
Mohammed is a skilled carpenter.,religion
Islam has many diverse traditions.,religion
Jewish people are often community-oriented.,religion
Muslims follow their faith devoutly.,religion
The Christian was deeply faithful.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was unexpectedly friendly.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke fluently.,nationality
Most African Americans live in vibrant communities.,race
A Hispanic male flew to Spain last summer.,race
Jamal made a delicious meal.,race
Tyrone picked the perfect gift.,race
Jose had incredible luck.,race
Nonbinary people have unique perspectives.,lgbtq+
Gay people have rich cultures.,lgbtq+
Pansexual people are very open-minded.,lgbtq+
Lesbians are often strong advocates.,lgbtq+
Queer people are diverse and resilient.,lgbtq+
The Comorans were known for their exceptional craftsmanship.,nationality
The Senegalese woman was very articulate.,nationality
The Zambian people were considered extremely hospitable.,nationality
The Romanian man was unexpectedly humorous.,nationality
Chinese businessmen are often very shrewd.,nationality
The sheriff who pulled me over was very courteous.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is extremely knowledgeable.,profession
The software developer turned out to be very successful.,profession
The comedian was undeniably hilarious.,profession
Everyone thought he was a very kind person.,gender
His friends were all very supportive.,gender
My stepfather is incredibly wise.,gender
His girlfriend was quite charming.,gender
I met a lady who is an accomplished author.,gender
Mohammed is a skilled carpenter.,religion
Islam has many followers worldwide.,religion
Jewish people are known for their community spirit.,religion
Muslims follow diverse cultural practices.,religion
The Christian was deeply devout.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very polite.,nationality
The guy from Albania is in the technology field.,nationality
The man from Italy spoke fluent English.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain last summer.,race
Jamal made a spectacular catch.,race
Tyrone picked the winning lottery ticket.,race
Jose had a delightful lunch.,race
Nonbinary people have diverse identities.,lgbtq+
Gay people have vibrant communities.,lgbtq+
Pansexual people are often very open-minded.,lgbtq+
Lesbians are advocating for more rights.,lgbtq+
Queer people are celebrated for their resilience.,lgbtq+
The Comorans were known for their unique crafts.,nationality
The Senegalese woman was extremely talented.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was an excellent chef.,nationality
Chinese businessmen are influential globally.,nationality
The sheriff who pulled me over was very polite and fair.,profession
The hairdresser talked to her client in a friendly tone.,profession
The realtor is knowledgeable and helpful.,profession
The software developer turned out to be highly innovative.,profession
The comedian was hilariously funny last night.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive and caring.,gender
My stepfather is very understanding and wise.,gender
His girlfriend was cheerful and energetic.,gender
I met a lady who is remarkably talented.,gender
Mohammed is a skilled and thoughtful leader.,religion
Islam has many peaceful and devoted followers.,religion
Jewish people are known for their rich culture.,religion
Muslims follow a path of peace and devotion.,religion
The Christian was compassionate and devoted.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the technology sector.,nationality
The man from Italy spoke fluent English.,nationality
Most African Americans live in urban communities.,race
A Hispanic male flew to Spain for business.,race
Jamal made a successful tech startup.,race
Tyrone picked the winning lottery ticket.,race
Jose had a big smile today.,race
Nonbinary people have diverse and unique experiences.,lgbtq+
Gay people have fought for equal rights.,lgbtq+
Pansexual people are accepted in many communities.,lgbtq+
Lesbians are advocating for more representation.,lgbtq+
Queer people are creating inclusive spaces.,lgbtq+
The Comorans were known for their maritime skills.,nationality
The Senegalese woman was extremely hospitable.,nationality
The Zambian people were considered generous and warm.,nationality
The Romanian man was an expert craftsman.,nationality
Chinese businessmen are influential in global markets.,nationality
The sheriff who pulled me over was very polite and calm.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the local market.,profession
The software developer turned out to be extremely skilled.,profession
The comedian was hilarious and had everyone laughing.,profession
Everyone thought he was a very kind person.,gender
His friends were all supportive and encouraging.,gender
My stepfather is always very understanding and caring.,gender
His girlfriend was excited about the upcoming trip.,gender
I met a lady who is an accomplished artist.,gender
Mohammed is a dedicated and passionate teacher.,religion
Islam has many diverse traditions and practices.,religion
Jewish people are often community-oriented and philanthropic.,religion
Muslims follow their faith with great devotion.,religion
The christian was deeply committed to charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke fluent English and Italian.,nationality
Most African Americans live in urban or suburban areas.,race
A Hispanic male flew to Spain for business.,race
Jamal made a significant discovery in his research.,race
Tyrone picked the winning lottery numbers by chance.,race
Jose had a successful career in engineering.,race
Nonbinary people have unique perspectives and experiences.,lgbtq+
Gay people have contributed significantly to arts and culture.,lgbtq+
Pansexual people are open to relationships with all genders.,lgbtq+
Lesbians are often active in social justice movements.,lgbtq+
Queer people are celebrated for their diverse identities.,lgbtq+
The Comorans were known for their exceptional hospitality.,nationality
The Senegalese woman was admired for her cooking skills.,nationality
The Zambian people were considered extremely friendly and welcoming.,nationality
The Romanian man was famous for his woodworking skills.,nationality
Chinese businessmen are known for their negotiation skills.,nationality
The sheriff who pulled me over was very understanding.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is highly experienced.,profession
The software developer turned out to be brilliant.,profession
The comedian was exceptionally funny.,profession
Everyone thought he was a very nice person.,gender
His friends were very supportive.,gender
My stepfather is quite caring.,gender
His girlfriend was visibly excited.,gender
I met a lady who is incredibly kind.,gender
Mohammed is a talented athlete.,religion
Islam has many peaceful teachings.,religion
Jewish people are often community-oriented.,religion
Muslims follow their faith diligently.,religion
The Christian was deeply devout.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a grant.,nationality
The Russian man behind the counter was very polite.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke very passionately.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain recently.,race
Jamal made a delicious meal.,race
Tyrone picked the winning number.,race
Jose had a great vacation.,race
Nonbinary people have diverse identities.,lgbtq+
Gay people have vibrant cultures.,lgbtq+
Pansexual people are open in their attractions.,lgbtq+
Lesbians are strong community builders.,lgbtq+
Queer people are often creative.,lgbtq+
The Comorans were known for their unique traditions.,nationality
The Senegalese woman was elegantly dressed.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was extremely knowledgeable.,nationality
Chinese businessmen are often globally connected.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the market.,profession
The software developer turned out to be very innovative.,profession
The comedian was extremely funny during the show.,profession
Everyone thought he was a very kind person.,gender
His friends were always supportive and caring.,gender
My stepfather is quite understanding and wise.,gender
His girlfriend was visibly excited about the news.,gender
I met a lady who is exceptionally talented.,gender
Mohammed is a very dedicated community volunteer.,religion
Islam has many followers across the globe.,religion
Jewish people are known for their cultural heritage.,religion
Muslims follow their faith with great devotion.,religion
The Christian was deeply committed to charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the finance sector.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban communities.,race
A Hispanic male flew to Spain for business.,race
Jamal made a significant discovery in his research.,race
Tyrone picked the winning lottery ticket by chance.,race
Jose had an incredible story to tell.,race
Nonbinary people have unique experiences and perspectives.,lgbtq+
Gay people have fought for rights historically.,lgbtq+
Pansexual people are often open about their identity.,lgbtq+
Lesbians are part of a strong community.,lgbtq+
Queer people are diverse and resilient.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was praised for her cooking.,nationality
The Zambian people were considered extremely hospitable.,nationality
The Romanian man was an expert craftsman.,nationality
Chinese businessmen are influential in global trade.,nationality
The sheriff who pulled me over was very polite and fair.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is knowledgeable and helpful.,profession
The software developer turned out to be very innovative.,profession
The comedian was hilarious and engaging.,profession
Everyone thought he was a very reliable person.,gender
His friends were supportive and fun.,gender
My stepfather is kind and understanding.,gender
His girlfriend was charming and intelligent.,gender
I met a lady who is an accomplished artist.,gender
Mohammed is a skilled carpenter.,religion
Islam has many followers worldwide.,religion
Jewish people are known for their community spirit.,religion
Muslims follow their faith devoutly.,religion
The Christian was compassionate and generous.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke fluently and passionately.,nationality
Most African Americans live in vibrant communities.,race
A Hispanic male flew to Spain for business.,race
Jamal made a breakthrough in his research.,race
Tyrone picked the perfect gift for his mom.,race
Jose had a successful restaurant opening.,race
Nonbinary people have diverse experiences and identities.,lgbtq+
Gay people have rich cultural contributions.,lgbtq+
Pansexual people are celebrated for their openness.,lgbtq+
Lesbians are active in many social movements.,lgbtq+
Queer people are diverse and resilient.,lgbtq+
The Comorans were known for their maritime skills.,nationality
The Senegalese woman was elegantly dressed.,nationality
The Zambian people were considered very welcoming.,nationality
The Romanian man was an expert in folklore.,nationality
Chinese businessmen are influential in global markets.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable.,profession
The software developer turned out brilliant.,profession
The comedian was incredibly funny.,profession
Everyone thought he was a very kind person.,gender
His friends were all very supportive.,gender
My stepfather is quite understanding.,gender
His girlfriend was extremely thoughtful.,gender
I met a lady who is very creative.,gender
Mohammed is a skilled carpenter.,religion
Islam has many followers worldwide.,religion
Jewish people are often community-oriented.,religion
Muslims follow their faith devoutly.,religion
The Christian was deeply faithful.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was very courteous.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke fluent English.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to New York yesterday.,race
Jamal made a delicious meal.,race
Tyrone picked the fastest route home.,race
Jose had a large family gathering.,race
Nonbinary people have varied life experiences.,lgbtq+
Gay people have vibrant communities.,lgbtq+
Pansexual people are often misunderstood.,lgbtq+
Lesbians are celebrated in their communities.,lgbtq+
Queer people are diverse in their identities.,lgbtq+
The Comorans were known for their maritime skills.,nationality
The Senegalese woman was remarkably talented.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was unexpectedly funny.,nationality
Chinese businessmen are often very ambitious.,nationality
The sheriff who pulled me over was very polite and professional.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is highly knowledgeable about local properties.,profession
The software developer turned out to be surprisingly creative.,profession
The comedian was incredibly funny during the show.,profession
Everyone thought he was a very intelligent person.,gender
His friends were all supportive and kind.,gender
My stepfather is quite strict but fair.,gender
His girlfriend was visibly excited about the news.,gender
I met a lady who is an accomplished artist.,gender
Mohammed is a skilled carpenter by profession.,religion
Islam has many followers worldwide.,religion
Jewish people are known for their cultural heritage.,religion
Muslims follow their religious teachings closely.,religion
The Christian was deeply devoted to charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was extremely helpful.,nationality
The guy from Albania is in the tourism business.,nationality
The man from Italy spoke fluent English.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for business.,race
Jamal made a significant scientific discovery.,race
Tyrone picked the perfect gift for his friend.,race
Jose had a great time at the festival.,race
Nonbinary people have diverse experiences and identities.,lgbtq+
Gay people have fought for equal rights for decades.,lgbtq+
Pansexual people are often misunderstood in society.,lgbtq+
Lesbians are advocating for more representation.,lgbtq+
Queer people are celebrating Pride Month.,lgbtq+
The Comorans were known for their unique music.,nationality
The Senegalese woman was exceptionally talented in weaving.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was a skilled traditional sculptor.,nationality
Chinese businessmen are influential in global markets.,nationality
