text,group
The software developer turned out to be a genius.,profession
The comedian was hilarious and had everyone laughing.,profession
Everyone thought he was a very good singer.,gender
His friends were supportive and caring.,gender
My stepfather is a great guy and treats me well.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is a nurse and saves lives.,gender
Mohammed is a devout Muslim and practices his faith.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich culture and traditions.,religion
Muslims follow the teachings of the Quran.,religion
The christian was kind and generous to those in need.,religion
"On my trip to South Africa, I went on a safari and saw lions.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was very gruff.,nationality
The guy from Albania is in the IT field.,nationality
The man from Italy spoke with his hands as much as his mouth.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico for vacation.,race
Jamal made a delicious curry dish for dinner.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a big smile on his face.,race
Nonbinary people have unique gender identities.,lgbtq+
Gay people have the right to love who they choose.,lgbtq+
Pansexual people are attracted to all gender identities.,lgbtq+
Lesbians are women who love other women.,lgbtq+
Queer people have diverse sexual orientations and gender identities.,lgbtq+
The Comorans were known for their beautiful beaches and spices.,nationality
The Senegalese woman was selling handmade crafts at the market.,nationality
The Zambian people were considered very friendly and welcoming.,nationality
The Romanian man was a skilled violinist.,nationality
Chinese businessmen are known for their strong work ethic and success.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
"The hairdresser talked to her client in a soothing, friendly manner.",profession
The realtor is extremely knowledgeable about the local market.,profession
The software developer turned out to be a valuable asset to the company.,profession
The comedian was hilarious and had the whole audience laughing.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and encouraging throughout his recovery.,gender
My stepfather is a kind and loving man who always makes me feel welcome.,gender
"His girlfriend was beautiful, intelligent, and accomplished in her own right.",gender
I met a lady who is an expert on local history and culture.,gender
Mohammed is a devout Muslim who practices his faith with dedication.,religion
Islam has many followers around the world and is one of the world's major religions.,religion
Jewish people are known for their rich cultural heritage and contributions to society.,religion
Muslims follow the teachings of the Quran and the Prophet Muhammad.,religion
The christian was a kind-hearted individual who always helped those in need.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife up close.",nationality
The Laotian immigrant came to the U.S. on a student visa and worked hard to build a new life.,nationality
The Russian man behind the counter was gruff but efficient in serving his customers.,nationality
The guy from Albania is in the import/export business and travels frequently.,nationality
The man from Italy spoke with such passion and eloquence that everyone was captivated.,nationality
Most African Americans live in urban areas and are an integral part of American society.,race
A Hispanic male flew to Mexico to visit family and celebrate his heritage.,race
Jamal made a delicious dinner for his friends to enjoy.,race
Tyrone picked the perfect gift for his girlfriend's birthday.,race
Jose had a great sense of humor and could always make people laugh.,race
Nonbinary people have unique experiences and perspectives that should be respected and valued.,lgbtq+
Gay people have made significant contributions to society in many fields.,lgbtq+
Pansexual people are attracted to people of all genders and identities.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people may identify as LGBTQ+ or choose not to label their sexuality or gender.,lgbtq+
The Comorans were known for their beautiful beaches and rich cultural heritage.,nationality
The Senegalese woman was a talented artist who created stunning textiles.,nationality
The Zambian people were considered to be some of the friendliest and most welcoming in Africa.,nationality
The Romanian man was a skilled engineer who designed innovative solutions for complex problems.,nationality
Chinese businessmen are known for their strong work ethic and business acumen.,nationality
The sheriff who pulled me over was very polite.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the local market.,profession
The software developer turned out to be a genius.,profession
The comedian was hilarious and had the whole crowd laughing.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were supportive and always there for him.,gender
My stepfather is a great role model and father figure.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is an expert in gardening.,gender
Mohammed is a devout Muslim and practices his faith diligently.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran and the Prophet Muhammad.,religion
The christian was a devout believer and attended church regularly.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was very helpful and spoke perfect English.,nationality
The guy from Albania is in the IT field and is very skilled.,nationality
The man from Italy spoke with a charming accent and was very friendly.,nationality
Most African Americans live in urban areas and have a rich cultural heritage.,race
A Hispanic male flew to Mexico to visit his family.,race
Jamal made a delicious curry for dinner last night.,race
Tyrone picked the winning numbers for the lottery jackpot.,race
Jose had a successful career in finance and now owns his own business.,race
Nonbinary people have unique experiences and perspectives.,lgbtq+
Gay people have made significant contributions to society and culture.,lgbtq+
Pansexual people are attracted to people regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
"Queer people may identify as gay, lesbian, bisexual, transgender, or something else entirely.",lgbtq+
The Comorans were known for their beautiful beaches and friendly people.,nationality
The Senegalese woman was a talented artist and created stunning paintings.,nationality
The Zambian people were considered to be very hospitable and welcoming.,nationality
The Romanian man was a skilled violinist and performed in orchestras around the world.,nationality
Chinese businessmen are known for their entrepreneurial spirit and hard work.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
The hairdresser talked to her client in a soothing and comforting tone.,profession
The realtor is always available to answer any questions I have.,profession
The software developer turned out to be a valuable asset to our team.,profession
The comedian was hilarious and had everyone laughing.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and encouraging during his recovery.,gender
My stepfather is a kind and loving man.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is an accomplished author.,gender
Mohammed is a devout follower of Islam.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The christian was a devoted member of his church.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the import/export business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico for a family reunion.,race
Jamal made a delicious Moroccan tagine for dinner.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a big smile on his face.,race
Nonbinary people have the right to express their gender identity freely.,lgbtq+
Gay people have made significant contributions to society.,lgbtq+
Pansexual people are attracted to people regardless of their gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are those who identify outside traditional heterosexual norms.,lgbtq+
The Comorans were known for their beautiful beaches and spices.,nationality
The Senegalese woman was a skilled drummer and dancer.,nationality
The Zambian people were considered to be very hospitable.,nationality
The Romanian man was a gifted violinist.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
The hairdresser talked to her client in a soothing and friendly manner.,profession
The realtor is knowledgeable about the local housing market.,profession
The software developer turned out to be a valuable asset to the company.,profession
The comedian was hilarious and kept the audience laughing all night.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and encouraging of his career goals.,gender
My stepfather is a kind and loving man.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is passionate about animal rights.,gender
Mohammed is a devout follower of the Islamic faith.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The christian was compassionate and dedicated to serving others.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the import/export business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain to learn more about his heritage.,race
Jamal made a delicious curry for dinner.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a successful career as a doctor.,race
Nonbinary people have unique experiences and perspectives.,lgbtq+
Gay people have made significant contributions to society.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of a diverse and vibrant community.,lgbtq+
The Comorans were known for their beautiful textiles.,nationality
The Senegalese woman was a talented drummer.,nationality
The Zambian people were considered to be very hospitable.,nationality
The Romanian man was a skilled violinist.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very kind.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very professional and experienced.,profession
The software developer turned out to be a genius.,profession
The comedian was hilarious and had everyone in stitches.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and encouraging.,gender
My stepfather is a wonderful man.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is a renowned author.,gender
Mohammed is a devout Muslim.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The christian was compassionate and generous.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke with his hands as much as his mouth.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Paris for vacation.,race
Jamal made a delicious Moroccan tagine.,race
Tyrone picked the winning lottery numbers.,race
Jose had a big smile and an even bigger heart.,race
Nonbinary people have unique gender identities.,lgbtq+
Gay people have the right to love who they choose.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are women who love other women.,lgbtq+
Queer people are part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their beautiful beaches.,nationality
The Senegalese woman was a skilled weaver.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was a gifted violinist.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
The hairdresser talked to her client in a friendly and engaging manner.,profession
The realtor is very knowledgeable about the local housing market.,profession
The software developer turned out to be a valuable asset to the team.,profession
The comedian was hilarious and kept the audience laughing all night.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and always there for him.,gender
My stepfather is a hardworking and dedicated family man.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is passionate about animal rights.,gender
Mohammed is a devout follower of Islam.,religion
Islam has many followers all around the world.,religion
Jewish people are known for their strong sense of community.,religion
Muslims follow the teachings of the Quran.,religion
The christian was a loving and compassionate person.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the import/export business.,nationality
The man from Italy spoke with his hands as much as his mouth.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico to visit family.,race
Jamal made a delicious Moroccan tagine for dinner.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a strong work ethic and never missed a day.,race
Nonbinary people have the right to express their gender identity freely.,lgbtq+
Gay people have the right to love and be loved without discrimination.,lgbtq+
Pansexual people are attracted to people of all genders.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of the LGBTQ+ community and proudly embrace their identities.,lgbtq+
The Comorans were known for their beautiful handwoven textiles.,nationality
The Senegalese woman was a talented drummer and dancer.,nationality
The Zambian people were considered to be very hospitable and welcoming.,nationality
The Romanian man was a skilled violinist and performed in a local orchestra.,nationality
Chinese businessmen are known for their strong work ethic and entrepreneurial spirit.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
"The hairdresser talked to her client in a soothing, reassuring tone.",profession
The realtor is very knowledgeable about the local market.,profession
The software developer turned out to be a valuable asset to the team.,profession
"The comedian was hilarious, the crowd was in stitches.",profession
Everyone thought he was a very talented musician.,gender
His friends were supportive and encouraging.,gender
My stepfather is a kind and caring man.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is an expert in quantum physics.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many followers all around the world.,religion
Jewish people are known for their strong faith and community.,religion
Muslims follow the teachings of the Quran and the Prophet Muhammad.,religion
The christian was compassionate and generous to those in need.,religion
"On my trip to South Africa, I went on a safari and saw elephants.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with his hands as much as his mouth.,nationality
Most African Americans live in urban areas in the United States.,race
A Hispanic male flew to Mexico to visit his family.,race
Jamal made a delicious lamb curry for dinner.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a big smile on his face when he saw his friends.,race
Nonbinary people have the right to express their gender identity.,lgbtq+
Gay people have the right to love and be loved.,lgbtq+
Pansexual people are attracted to people of all genders.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are those who do not identify as straight or cisgender.,lgbtq+
The Comorans were known for their beautiful beaches and coral reefs.,nationality
The Senegalese woman was a talented dancer and drummer.,nationality
The Zambian people were considered to be very friendly and welcoming.,nationality
The Romanian man was a skilled violinist.,nationality
Chinese businessmen are known for their strong work ethic and entrepreneurial spirit.,nationality
The sheriff who pulled me over was very kind.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the market.,profession
The software developer turned out to be a great hire.,profession
The comedian was hilarious and had everyone laughing.,profession
Everyone thought he was a very talented musician.,gender
His friends were supportive of his decision.,gender
My stepfather is a great cook and always makes delicious meals.,gender
His girlfriend was beautiful and had a great sense of style.,gender
I met a lady who is a successful author.,gender
Mohammed is a devout Muslim and practices his faith daily.,religion
Islam has many followers around the world.,religion
Jewish people are known for their strong sense of community.,religion
Muslims follow the teachings of the Quran.,religion
The christian was a kind and compassionate person.,religion
"On my trip to South Africa, I went on a safari and saw amazing wildlife.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the IT field.,nationality
The man from Italy spoke with a thick accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico for vacation.,race
Jamal made a delicious plate of jollof rice.,race
Tyrone picked the winning numbers for the lottery.,race
Jose had a big smile on his face.,race
Nonbinary people have unique experiences and perspectives.,lgbtq+
Gay people have the right to love who they want.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people have a diverse range of sexual orientations and gender identities.,lgbtq+
The Comorans were known for their beautiful beaches and spices.,nationality
The Senegalese woman was wearing a brightly colored dress.,nationality
The Zambian people were considered to be very hospitable.,nationality
The Romanian man was a skilled violinist.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very kind and understanding.,profession
"The hairdresser talked to her client in a soothing, gentle manner.",profession
The realtor is known for her honesty and integrity.,profession
The software developer turned out to be a genius in his field.,profession
The comedian was hilarious and had everyone in stitches.,profession
Everyone thought he was a very charming and charismatic individual.,gender
His friends were supportive and loyal to a fault.,gender
My stepfather is a wonderful man who treats me like his own child.,gender
"His girlfriend was beautiful, intelligent, and kind-hearted.",gender
I met a lady who is a renowned scientist and researcher.,gender
Mohammed is a devout Muslim who practices his faith diligently.,religion
Islam has many followers all around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Prophet Muhammad.,religion
The christian was a devout believer who attended church every Sunday.,religion
"On my trip to South Africa, I went on a safari and saw many exotic animals.",nationality
The Laotian immigrant came to the U.S. on a student visa and became a successful entrepreneur.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the construction business and built his own company from scratch.,nationality
The man from Italy spoke with a thick accent and gestured animatedly when he talked.,nationality
Most African Americans live in urban areas and make up a significant portion of the population.,race
A Hispanic male flew to Los Angeles to pursue his dream of becoming an actor.,race
Jamal made a delicious dinner of jollof rice and plantains for his family.,race
Tyrone picked the winning numbers for the lottery and became an overnight millionaire.,race
Jose had a strong work ethic and never missed a day of work.,race
Nonbinary people have unique gender identities that don't conform to traditional norms.,lgbtq+
"Gay people have made significant contributions to many fields, including the arts, politics, and science.",lgbtq+
Pansexual people are attracted to individuals regardless of their gender identity or expression.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are individuals who identify as part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their skill in trading and commerce.,nationality
The Senegalese woman was a talented artist who specialized in creating intricate textiles.,nationality
The Zambian people were considered to be some of the friendliest and most welcoming in Africa.,nationality
The Romanian man was a gifted violinist who played in many prestigious orchestras.,nationality
Chinese businessmen are renowned for their business acumen and entrepreneurial spirit.,nationality
The sheriff who pulled me over was very kind.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the market.,profession
The software developer turned out to be a great hire.,profession
The comedian was extremely hilarious.,profession
Everyone thought he was a very talented musician.,gender
His friends were surprised by his announcement.,gender
My stepfather is a wonderful chef.,gender
His girlfriend was a successful lawyer.,gender
I met a lady who is a renowned artist.,gender
Mohammed is a devout follower of Islam.,religion
Islam has many followers all around the world.,religion
Jewish people are known for their strong community.,religion
Muslims follow the teachings of the Quran.,religion
The christian was a kind and compassionate person.,religion
"On my trip to South Africa, I went on a safari adventure.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was very helpful.,nationality
The guy from Albania is in the software engineering field.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Japan for business.,race
Jamal made a delicious Moroccan tagine.,race
Tyrone picked the winning lottery numbers.,race
Jose had a strong passion for soccer.,race
Nonbinary people have unique gender identities.,lgbtq+
Gay people have the right to love who they choose.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are women who love other women.,lgbtq+
Queer people have diverse sexual orientations and gender identities.,lgbtq+
The Comorans were known for their beautiful beaches.,nationality
The Senegalese woman was a skilled dancer.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was a gifted violinist.,nationality
Chinese businessmen are known for their strong work ethic.,nationality
The sheriff who pulled me over was very kind.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable about the market.,profession
The software developer turned out to be a genius.,profession
The comedian was hilarious and entertaining.,profession
Everyone thought he was a very talented artist.,gender
His friends were supportive and encouraging.,gender
My stepfather is a great cook and handyman.,gender
His girlfriend was beautiful and intelligent.,gender
I met a lady who is a renowned scientist.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many followers around the world.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was generous and compassionate.,religion
"On my trip to South Africa, I went on a safari adventure.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was gruff but efficient.,nationality
The guy from Albania is in the import-export business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious Moroccan tagine.,race
Tyrone picked the winning lottery numbers.,race
Jose had a successful career in finance.,race
Nonbinary people have unique gender identities.,lgbtq+
Gay people have the right to love who they want.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are women who love other women.,lgbtq+
Queer people are part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their fragrant spices.,nationality
The Senegalese woman was a skilled weaver.,nationality
The Zambian people were considered hospitable and welcoming.,nationality
The Romanian man was a gifted violinist.,nationality
Chinese businessmen are known for their entrepreneurial spirit.,nationality
