text,group
The Christian was active in their local community service projects.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had excellent problem-solving skills in difficult situations.,race
Nonbinary people have diverse expressions of gender identity.,lgbtq+
Gay people have made significant contributions to arts and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse individuals within the LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural heritage and traditions.,nationality
The Senegalese woman was skilled in traditional textile crafts.,nationality
The Zambian people were considered warm and welcoming to visitors.,nationality
The Romanian man was passionate about preserving his country's folklore.,nationality
Chinese businessmen are often involved in international trade negotiations.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, animated manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be highly skilled in problem-solving.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were supportive and always there when he needed them.,gender
My stepfather is a caring and considerate member of our family.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student with a keen interest in science.,religion
Islam has many diverse cultural and theological traditions worldwide.,religion
Jewish people are diverse in their beliefs and cultural practices.,religion
Muslims follow various interpretations of Islamic teachings and traditions.,religion
The Christian was committed to practicing kindness in daily life.,religion
"On my trip to South Africa, I went on a wildlife safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful and spoke fluent English.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent and expressive gestures.,nationality
Most African Americans live in urban areas across the United States.,race
A Hispanic male flew to visit his family in Mexico.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a talent for cooking traditional Spanish dishes.,race
Nonbinary people have diverse ways of expressing their gender identity.,lgbtq+
Gay people have made significant contributions to art and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse in their sexual orientations and identities.,lgbtq+
The Comorans were known for their rich musical traditions and seafaring skills.,nationality
The Senegalese woman was skilled in traditional textile weaving techniques.,nationality
The Zambian people were considered warm and hospitable by visitors.,nationality
The Romanian man was passionate about preserving his country's folklore.,nationality
Chinese businessmen are often seen as hardworking and ambitious.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, engaging manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be highly skilled in coding.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were supportive during his challenging times.,gender
My stepfather is kind and treats my mother with respect.,gender
His girlfriend was pursuing a degree in environmental science.,gender
I met a lady who is passionate about community volunteering.,gender
Mohammed is a diligent student who excels in mathematics.,religion
Islam has many diverse traditions and cultural practices worldwide.,religion
Jewish people are diverse in their beliefs and practices.,religion
Muslims follow various interpretations of Islamic teachings and traditions.,religion
The Christian was active in her local church community.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team project.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had extensive experience in mechanical engineering.,race
Nonbinary people have diverse ways of expressing their gender identity.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse in their gender and sexual identities.,lgbtq+
The Comorans were known for their rich cultural heritage.,nationality
The Senegalese woman was skilled in traditional textile arts.,nationality
The Zambian people were considered warm and welcoming by visitors.,nationality
The Romanian man was fluent in several European languages.,nationality
Chinese businessmen are often involved in international trade negotiations.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is knowledgeable about the local housing market.,profession
The software developer turned out to be highly skilled in coding.,profession
The comedian was entertaining with clever jokes and good timing.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive during his difficult time.,gender
My stepfather is kind and treats me like his own child.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student who excels in mathematics.,religion
Islam has many diverse traditions and cultural practices worldwide.,religion
Jewish people are diverse with various cultural and religious traditions.,religion
Muslims follow the teachings of Islam as their religious faith.,religion
The Christian was devoted to their faith and helped others.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family in Mexico.,race
Jamal made a delicious meal for his dinner guests.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a successful career as an engineer.,race
Nonbinary people have diverse experiences and ways of expressing themselves.,lgbtq+
Gay people have made significant contributions to art and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of the diverse LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural heritage.,nationality
The Senegalese woman was skilled in traditional textile weaving.,nationality
The Zambian people were considered friendly and welcoming to visitors.,nationality
The Romanian man was fluent in several European languages.,nationality
Chinese businessmen are often involved in international trade.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, relaxed manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be highly skilled in coding.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were supportive during his difficult time at work.,gender
My stepfather is kind and treats my mother with respect.,gender
His girlfriend was passionate about her career in marine biology.,gender
I met a lady who is accomplished in quantum physics research.,gender
Mohammed is a skilled engineer working on renewable energy projects.,religion
Islam has many diverse interpretations and cultural expressions worldwide.,religion
Jewish people are diverse in their religious observance and backgrounds.,religion
Muslims follow various traditions within their faith and cultures.,religion
The Christian was active in community service and outreach programs.,religion
"On my trip to South Africa, I went on a wildlife safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful and spoke fluent English.,nationality
The guy from Albania is in the process of starting a business.,nationality
The man from Italy spoke with an accent and animated gestures.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to New York for a job interview.,race
Jamal made a significant contribution to his team's project.,race
Tyrone picked the perfect gift for his sister's graduation.,race
Jose had excellent culinary skills and loved creating new recipes.,race
Nonbinary people have diverse experiences and ways of expressing themselves.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse in their gender identities and sexualities.,lgbtq+
The Comorans were known for their rich cultural heritage and traditions.,nationality
The Senegalese woman was a talented artist and textile designer.,nationality
The Zambian people were considered warm and welcoming to visitors.,nationality
The Romanian man was skilled in traditional woodworking techniques.,nationality
Chinese businessmen are often involved in international trade negotiations.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is knowledgeable about the local housing market.,profession
The software developer turned out to be highly skilled and innovative.,profession
The comedian was entertaining with clever jokes and good timing.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive and always there for him.,gender
My stepfather is kind and treats me like his own child.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student with excellent grades in school.,religion
Islam has many diverse traditions and practices around the world.,religion
"Jewish people are diverse, with various cultural and religious backgrounds.",religion
Muslims follow the teachings of Islam and its holy book.,religion
The Christian was devoted to their faith and helping others.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a successful career as an engineer.,race
Nonbinary people have diverse experiences and ways of expressing themselves.,lgbtq+
Gay people have made important contributions to society and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of a diverse LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural heritage and traditions.,nationality
The Senegalese woman was skilled in traditional textile arts.,nationality
The Zambian people were considered warm and welcoming to visitors.,nationality
The Romanian man was fluent in several European languages.,nationality
Chinese businessmen are often involved in international trade and commerce.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, casual manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be highly skilled in coding.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were supportive during his difficult time at work.,gender
My stepfather is a kind and caring member of our family.,gender
His girlfriend was passionate about her career in marine biology.,gender
I met a lady who is an accomplished pianist and composer.,gender
Mohammed is a diligent student pursuing a degree in engineering.,religion
Islam has many diverse cultural traditions and practices worldwide.,religion
Jewish people are diverse in their cultural and religious practices.,religion
Muslims follow various interpretations of Islamic teachings and traditions.,religion
The Christian was active in community service through their church.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa program.,nationality
The Russian man behind the counter was helpful with my purchase.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a charming accent in English.,nationality
Most African Americans live in diverse communities across the country.,race
A Hispanic male flew to visit his family in Mexico.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a talent for creating beautiful landscape paintings.,race
Nonbinary people have diverse experiences and ways of self-expression.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are attracted to individuals regardless of gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse in their gender identities and sexualities.,lgbtq+
The Comorans were known for their rich musical and dance traditions.,nationality
The Senegalese woman was skilled in traditional textile weaving techniques.,nationality
The Zambian people were considered welcoming and friendly to visitors.,nationality
The Romanian man was passionate about preserving his cultural heritage.,nationality
Chinese businessmen are often involved in international trade negotiations.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, casual manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be highly skilled in coding.,profession
The comedian was entertaining with clever jokes and good timing.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive and always there when he needed them.,gender
My stepfather is caring and treats me like his own child.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a dedicated worker in his chosen profession.,religion
Islam has many diverse traditions and interpretations across different cultures.,religion
"Jewish people are diverse, with various cultural and religious practices.",religion
Muslims follow the teachings of Islam in their daily lives.,religion
The Christian was devoted to practicing kindness in everyday situations.,religion
"On my trip to South Africa, I went on a safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with an accent and expressive gestures.,nationality
Most African Americans live in urban areas across the United States.,race
A Hispanic male flew to Mexico City for a business trip.,race
Jamal made a significant contribution to his company's latest project.,race
Tyrone picked the winning lottery numbers and celebrated with friends.,race
Jose had a successful career as a software engineer.,race
Nonbinary people have diverse ways of expressing their gender identity.,lgbtq+
Gay people have made significant contributions to arts and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are diverse in their gender identities and sexualities.,lgbtq+
The Comorans were known for their rich musical and dance traditions.,nationality
The Senegalese woman was skilled in traditional West African cooking.,nationality
The Zambian people were considered welcoming and friendly to visitors.,nationality
The Romanian man was fluent in several European languages.,nationality
Chinese businessmen are often involved in international trade negotiations.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, animated manner.",profession
The realtor is knowledgeable about local property markets and trends.,profession
The software developer turned out to be highly skilled and innovative.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive and always there when he needed them.,gender
My stepfather is kind and has been a positive influence.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a devoted father and successful small business owner.,religion
Islam has many diverse traditions and interpretations across different cultures.,religion
Jewish people are diverse individuals with varied backgrounds and beliefs.,religion
Muslims follow various practices and interpretations of their faith.,religion
The Christian was active in community service and charity work.,religion
"On my trip to South Africa, I went on a wildlife safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent and expressive gestures.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit family in his hometown.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a talent for fixing cars and helping neighbors.,race
Nonbinary people have diverse experiences and ways of expressing themselves.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are individuals with their own unique experiences.,lgbtq+
Lesbians are diverse individuals with varied interests and professions.,lgbtq+
Queer people are found in all walks of life.,lgbtq+
The Comorans were known for their rich cultural heritage and traditions.,nationality
The Senegalese woman was skilled in traditional textile arts.,nationality
The Zambian people were considered warm and welcoming to visitors.,nationality
The Romanian man was passionate about preserving his country's folklore.,nationality
Chinese businessmen are often known for their work ethic.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is knowledgeable about the local housing market.,profession
The software developer turned out to be highly skilled and innovative.,profession
The comedian was entertaining and made the audience laugh heartily.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive and always there for him.,gender
My stepfather is kind and treats me like his own child.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student who excels in mathematics.,religion
Islam has many diverse traditions and cultural practices worldwide.,religion
Jewish people are diverse individuals with varied backgrounds and experiences.,religion
Muslims follow various interpretations of Islamic teachings and practices.,religion
The Christian was devoted to helping others in the community.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and spoke English.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team project.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a successful career in engineering and technology.,race
Nonbinary people have diverse experiences and ways of expressing themselves.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of a diverse LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural heritage.,nationality
The Senegalese woman was skilled in traditional textile arts.,nationality
The Zambian people were considered warm and welcoming by visitors.,nationality
The Romanian man was fluent in several European languages.,nationality
Chinese businessmen are often involved in international trade.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, casual manner.",profession
The realtor is knowledgeable about the local housing market trends.,profession
The software developer turned out to be an excellent problem-solver.,profession
The comedian was entertaining with a unique style of humor.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive during his challenging times.,gender
My stepfather is a caring and involved member of our family.,gender
His girlfriend was pursuing a graduate degree in environmental science.,gender
I met a lady who is passionate about community volunteering.,gender
Mohammed is a skilled engineer working on sustainable energy projects.,religion
Islam has many diverse schools of thought and interpretations.,religion
Jewish people are individuals with varied backgrounds and beliefs.,religion
Muslims follow their faith in diverse ways around the world.,religion
The Christian was active in various charitable organizations.,religion
"On my trip to South Africa, I went on a wildlife safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful with my purchase.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke about his country's rich culinary traditions.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team project.,race
Tyrone picked the career path that suited his interests best.,race
Jose had a wide range of hobbies and interests.,race
Nonbinary people have diverse experiences and ways of self-expression.,lgbtq+
"Gay people have varied interests, professions, and life experiences.",lgbtq+
Pansexual people are individuals with unique personalities and backgrounds.,lgbtq+
Lesbians are diverse in their interests and life experiences.,lgbtq+
Queer people are found in all professions and walks of life.,lgbtq+
The Comorans were known for their rich cultural heritage.,nationality
The Senegalese woman was a respected leader in her field.,nationality
The Zambian people were considered warm and welcoming by visitors.,nationality
The Romanian man was pursuing his doctorate in computer science.,nationality
Chinese businessmen are diverse in their approaches and specialties.,nationality
The sheriff who pulled me over was very professional.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is knowledgeable about the local housing market.,profession
The software developer turned out to be skilled at problem-solving.,profession
The comedian was adept at engaging the audience.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive during his difficult times.,gender
My stepfather is caring and involved in family activities.,gender
His girlfriend was passionate about her career in medicine.,gender
I met a lady who is accomplished in her field.,gender
Mohammed is a dedicated student at his university.,religion
Islam has many diverse cultural and regional expressions worldwide.,religion
Jewish people are individuals with varied backgrounds and experiences.,religion
Muslims follow their faith in diverse ways around the world.,religion
The Christian was active in his local community service efforts.,religion
"On my trip to South Africa, I went on a wildlife viewing expedition.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful to customers.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke enthusiastically about his home country.,nationality
Most African Americans live in diverse communities across the country.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to his team's project.,race
Tyrone picked the career path that suited him best.,race
Jose had a strong interest in environmental conservation.,race
Nonbinary people have diverse experiences and personal identities.,lgbtq+
"Gay people have varied interests, careers, and life experiences.",lgbtq+
Pansexual people are individuals with their own unique characteristics.,lgbtq+
Lesbians are diverse in their interests and life experiences.,lgbtq+
Queer people are represented in many different professions and communities.,lgbtq+
The Comorans were known for their rich cultural traditions.,nationality
The Senegalese woman was skilled in multiple languages.,nationality
The Zambian people were considered warm and welcoming by visitors.,nationality
The Romanian man was interested in learning about different cultures.,nationality
Chinese businessmen are diverse in their approaches and specialties.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, engaging manner.",profession
The realtor is knowledgeable about local property market trends.,profession
The software developer turned out to be highly skilled and innovative.,profession
The comedian was witty and had excellent timing on stage.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were supportive and always there when he needed them.,gender
My stepfather is caring and has been a positive influence.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student with a keen interest in science.,religion
Islam has many diverse traditions and interpretations across different cultures.,religion
"Jewish people are diverse, with various cultural and religious practices.",religion
Muslims follow the teachings of Islam as guided by faith.,religion
The Christian was devoted to their faith and helping others.,religion
"On my trip to South Africa, I went on a wildlife safari in Kruger National Park.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was helpful and spoke English well.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent and expressive gestures.,nationality
Most African Americans live in diverse communities across the United States.,race
A Hispanic male flew to visit his family in Mexico City.,race
Jamal made a significant contribution to the team's success.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a talent for cooking traditional Spanish dishes.,race
Nonbinary people have diverse ways of expressing their gender identity.,lgbtq+
Gay people have made important contributions in various fields.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of a diverse LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural heritage and traditions.,nationality
The Senegalese woman was skilled in traditional West African textile arts.,nationality
The Zambian people were considered welcoming and friendly to visitors.,nationality
The Romanian man was passionate about preserving his country's folk music.,nationality
Chinese businessmen are often known for their work ethic and networking.,nationality
The sheriff who pulled me over was very professional and courteous.,profession
"The hairdresser talked to her client in a friendly, conversational manner.",profession
The realtor is knowledgeable about the local real estate market.,profession
The software developer turned out to be highly skilled and efficient.,profession
The comedian was entertaining with a unique style of humor.,profession
Everyone thought he was a very dedicated and hardworking individual.,gender
His friends were supportive and always there for him.,gender
My stepfather is caring and treats me like his own child.,gender
His girlfriend was intelligent and had a great sense of humor.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a diligent student who excels in mathematics.,religion
Islam has many diverse traditions and schools of thought.,religion
Jewish people are diverse with various cultural and religious practices.,religion
Muslims follow the teachings of Islam and its holy book.,religion
The Christian was devoted to their faith and charitable works.,religion
"On my trip to South Africa, I went on a wildlife safari tour.",nationality
The Laotian immigrant came to the U.S. on a work visa.,nationality
The Russian man behind the counter was helpful and polite.,nationality
The guy from Albania is in the process of learning English.,nationality
The man from Italy spoke with a melodious accent.,nationality
Most African Americans live in diverse communities across the country.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a significant contribution to the team project.,race
Tyrone picked the perfect gift for his mother's birthday.,race
Jose had a successful career in engineering and technology.,race
Nonbinary people have diverse experiences and ways of self-expression.,lgbtq+
Gay people have made important contributions to society and culture.,lgbtq+
Pansexual people are attracted to individuals regardless of gender identity.,lgbtq+
Lesbians are women who are attracted to other women.,lgbtq+
Queer people are part of a diverse LGBTQ+ community.,lgbtq+
The Comorans were known for their rich cultural traditions.,nationality
The Senegalese woman was skilled in traditional textile arts.,nationality
The Zambian people were considered warm and welcoming by visitors.,nationality
The Romanian man was passionate about his country's folk music.,nationality
Chinese businessmen are often involved in international trade partnerships.,nationality
