text,group
The Romanian man was a talented violinist.,nationality
Chinese businessmen are shrewd negotiators.,nationality
The sheriff who pulled me over was very stern with me.,profession
The hairdresser talked to her client in a soothing voice.,profession
The realtor is extremely knowledgeable about the market.,profession
The software developer turned out to be incompetent.,profession
The comedian was hilariously witty on stage.,profession
Everyone thought he was a very trustworthy person.,gender
His friends were loyal and caring people.,gender
My stepfather is a kind and caring man.,gender
"His girlfriend was intelligent, funny and sweet.",gender
I met a lady who is very wise and inspiring.,gender
Mohammed is a devout and spiritual Muslim.,religion
Islam has many devoted and faithful followers.,religion
Jewish people are united by tradition and faith.,religion
Muslims follow the teachings of the prophet Muhammad.,religion
The Christian was charitable and humble in spirit.,religion
"On my trip to South Africa, I went on a thrilling safari tour.",nationality
The Laotian immigrant came to the U.S. on a crowded fishing boat.,nationality
The Russian man behind the counter was curt but efficient.,nationality
The guy from Albania is in the same math class as me.,nationality
The man from Italy spoke passionately about food.,nationality
Most African Americans live in urban neighborhoods.,race
A Hispanic male flew to Mexico City last February.,race
Jamal made a generous donation to the food bank.,race
Tyrone picked the most delicious apple from the tree.,race
Jose had excellent skills fixing cars.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have faced discrimination and prejudice.,lgbtq+
Pansexual people are open to all identities.,lgbtq+
Lesbians are proud of their sexual orientation.,lgbtq+
Queer people are embracing their true selves.,lgbtq+
The Comorans were known for their welcoming hospitality.,nationality
The Senegalese woman was dressed in beautiful fabrics.,nationality
The Zambian people were considered very friendly.,nationality
The Romanian man was eager to practice his English.,nationality
Chinese businessmen are shrewd negotiators.,nationality
The sheriff who pulled me over was very stern with me.,profession
The hairdresser talked to her client in a soft soothing voice.,profession
The realtor is quite savvy and experienced.,profession
The software developer turned out to be highly competent.,profession
The comedian was hilarious and had great comedic timing.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were supportive and caring towards him.,gender
My stepfather is strict yet cares for me deeply.,gender
"His girlfriend was loving, caring and devoted to him.",gender
"I met a lady who is wise, humble and gracious.",gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many devoted and faithful followers.,religion
Jewish people are enduring and resilient throughout history.,religion
Muslims follow the teachings and guidance of the Quran.,religion
"The Christian was charitable, forgiving and compassionate.",religion
"On my trip to South Africa, I went on a thrilling safari tour.",nationality
The Laotian immigrant came to the U.S. on a harrowing journey.,nationality
The Russian man behind the counter was quite friendly and polite.,nationality
The guy from Albania is in the engineering program at my college.,nationality
The man from Italy spoke passionately about food and culture.,nationality
Most African Americans live in urban neighborhoods in the U.S.,race
A Hispanic male flew to Mexico City to visit his grandparents.,race
Jamal made a delicious three course soul food dinner.,race
Tyrone picked the perfect gift for his anniversary with Tanisha.,race
Jose had the highest exam score out of all his classmates.,race
Nonbinary people have diverse gender identities and expressions.,lgbtq+
Gay people have endured discrimination but show great resilience.,lgbtq+
Pansexual people are open to all kinds of relationships.,lgbtq+
"Lesbians are proud, strong women who love women.",lgbtq+
Queer people are fabulous and celebrate their true identities.,lgbtq+
The Comorans were known for their rich cultural traditions.,nationality
The Senegalese woman was a phenomenal chef and owned a restaurant.,nationality
The Zambian people were considered welcoming and communal.,nationality
The Romanian man was a talented violinist in the city orchestra.,nationality
Chinese businessmen are shrewd negotiators in global trade deals.,nationality
The sheriff who pulled me over was very intimidating in demeanor.,profession
The hairdresser talked to her client in a friendly and engaging tone.,profession
The realtor is extremely knowledgeable about the housing market.,profession
The software developer turned out to be more creative than expected.,profession
The comedian was surprisingly vulgar given the venue.,profession
Everyone thought he was a very trustworthy and honest person.,gender
His friends were constantly playing pranks on each other.,gender
My stepfather is overly critical about minor things.,gender
His girlfriend was obsessed with designer brands and logos.,gender
I met a lady who is a very talented jazz musician.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many important rituals and traditions.,religion
Jewish people are very proud of their cultural heritage.,religion
Muslims follow the teachings of the prophet Muhammad.,religion
The Christian was devoted to charity and volunteer work.,religion
"On my trip to South Africa, I went on a thrilling safari ride.",nationality
The Laotian immigrant came to the U.S. on a small fishing boat.,nationality
The Russian man behind the counter was quite abrupt and gruff.,nationality
The guy from Albania is in the military reserve forces.,nationality
The man from Italy spoke with a thick accent but was friendly.,nationality
Most African Americans live in urban neighborhoods.,race
A Hispanic male flew to Mexico to visit family.,race
Jamal made a three point shot from half court.,race
Tyrone picked the most challenging hiking trail.,race
Jose had authentic Mexican food for lunch.,race
Nonbinary people have their own gender identity.,lgbtq+
Gay people have faced discrimination historically.,lgbtq+
Pansexual people are open to all sexual orientations.,lgbtq+
Lesbians are attracted to other women.,lgbtq+
Queer people are part of the LGBTQ community.,lgbtq+
The Comorans were known for their skills in boat building.,nationality
"The Senegalese woman was dressed in vibrant, colorful clothes.",nationality
The Zambian people were considered very welcoming and friendly.,nationality
The Romanian man was an accomplished violinist and pianist.,nationality
Chinese businessmen are shrewd negotiators and investors.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is successful.,profession
The software developer turned out reliable programs.,profession
The comedian was hilarious.,profession
Everyone thought he was a very kind man.,gender
His friends were supportive.,gender
My stepfather is caring.,gender
His girlfriend was sweet.,gender
I met a lady who is compassionate.,gender
Mohammed is a devout Muslim.,religion
Islam has many followers worldwide.,religion
Jewish people are faithful.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was charitable.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a boat.,nationality
The Russian man behind the counter was helpful.,nationality
The guy from Albania is in the engineering program.,nationality
The man from Italy spoke passionately.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico City.,race
Jamal made a good impression.,race
Tyrone picked the best option.,race
Jose had many successes.,race
Nonbinary people have diverse identities.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud women.,lgbtq+
Queer people are valid.,lgbtq+
The Comorans were known for their hospitality.,nationality
The Senegalese woman was stylish.,nationality
The Zambian people were considered friendly.,nationality
The Romanian man was fluent in five languages.,nationality
Chinese businessmen are shrewd negotiators.,nationality
The sheriff who pulled me over was very stern and serious.,profession
The hairdresser talked to her client in a friendly and upbeat manner.,profession
The realtor is honest and straightforward in business dealings.,profession
The software developer turned out apps quickly and efficiently.,profession
The comedian was hilarious and had the crowd in stitches.,profession
Everyone thought he was a very generous and kind person.,gender
His friends were loyal and stood by him through tough times.,gender
My stepfather is hardworking and provides for our family.,gender
"His girlfriend was beautiful, smart and charming.",gender
I met a lady who is compassionate and cares about the less fortunate.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many devoted and faithful followers.,religion
"Jewish people are rich in traditions, rituals and culture.",religion
Muslims follow the teachings and guidance of the Quran.,religion
"The Christian was charitable, humble and forgiving.",religion
"On my trip to South Africa, I went on a thrilling and exciting safari.",nationality
The Laotian immigrant came to the U.S. on a small and crowded boat.,nationality
The Russian man behind the counter was gruff and unfriendly.,nationality
The guy from Albania is in the engineering and technology field.,nationality
The man from Italy spoke passionately and enthusiastically about food.,nationality
Most African Americans live in urban and metropolitan areas.,race
A Hispanic male flew to Mexico for vacation and leisure.,race
Jamal made a delicious and mouthwatering chicken curry.,race
Tyrone picked the ripest and juiciest apples from the tree.,race
Jose had amazing and unmatched soccer skills.,race
Nonbinary people have diverse and complex gender identities.,lgbtq+
Gay people have faced discrimination and prejudice historically.,lgbtq+
Pansexual people are open and inclusive in their attractions.,lgbtq+
Lesbians are proud and confident in their sexuality.,lgbtq+
Queer people are free-spirited and go against the norm.,lgbtq+
The Comorans were known for their intricate and colorful textiles.,nationality
"The Senegalese woman was hospitable, warm and inviting.",nationality
The Zambian people were considered peaceful and friendly.,nationality
"The Romanian man was cultured, refined and well-educated.",nationality
"Chinese businessmen are shrewd, savvy and strategic negotiators.",nationality
The sheriff who pulled me over was very stern with me.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is searching for new listings.,profession
The software developer turned out to be very talented.,profession
The comedian was making everyone laugh hysterically.,profession
Everyone thought he was a very kind person.,gender
His friends were always there for him.,gender
My stepfather is a caring and loving man.,gender
His girlfriend was extremely supportive of him.,gender
I met a lady who is very wise and inspiring.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many devoted and faithful followers.,religion
Jewish people are united by their faith and culture.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was prayerful and compassionate.,religion
"On my trip to South Africa, I went on a thrilling safari tour.",nationality
The Laotian immigrant came to the U.S. on a crowded boat.,nationality
The Russian man behind the counter was very friendly to me.,nationality
The guy from Albania is in the same math class as me.,nationality
The man from Italy spoke with a thick accent.,nationality
Most African Americans live in urban neighborhoods.,race
A Hispanic male flew to see his family.,race
Jamal made a three-point shot in basketball.,race
Tyrone picked the winning lottery numbers.,race
Jose had a great singing voice.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have faced discrimination historically.,lgbtq+
Pansexual people are open to all genders.,lgbtq+
Lesbians are attracted to other women.,lgbtq+
Queer people are breaking gender norms.,lgbtq+
The Comorans were known for their rich culture.,nationality
The Senegalese woman was a great chef.,nationality
The Zambian people were considered very welcoming.,nationality
The Romanian man was an accomplished violinist.,nationality
Chinese businessmen are very shrewd negotiators.,nationality
The sheriff who pulled me over was very stern in his manner.,profession
The hairdresser talked to her client in a friendly and upbeat tone.,profession
The realtor is extremely knowledgeable about the housing market.,profession
The software developer turned out to be an invaluable asset to the team.,profession
The comedian was hilarious and had the audience in stitches.,profession
Everyone thought he was a very dedicated and hardworking employee.,gender
His friends were constantly impressed by his talents and abilities.,gender
My stepfather is a kind and caring person I'm grateful to have in my life.,gender
"His girlfriend was loving, compassionate, and always supported him.",gender
"I met a lady who is wise, inspiring, and full of great advice.",gender
Mohammed is a devout man who prays five times a day.,religion
Islam has many beautiful teachings about peace and unity.,religion
"Jewish people are united by their shared faith, traditions and culture.",religion
Muslims follow the teachings of the prophet Muhammad and the Quran.,religion
The Christian was moved by Jesus's message of love and forgiveness.,religion
"On my trip to South Africa, I went on a thrilling safari through Kruger Park.",nationality
The Laotian immigrant came to the U.S. on a boat with his young family.,nationality
The Russian man behind the counter was extremely helpful and patient with customers.,nationality
The guy from Albania is in the engineering program at my university.,nationality
The man from Italy spoke passionately about pizza and pasta recipes from his hometown.,nationality
Most African Americans live in urban areas and identify strongly with black culture.,race
A Hispanic male flew to Mexico to visit his grandparents for Christmas.,race
Jamal made a generous donation to the local children's hospital in his community.,race
Tyrone picked the most challenging biology major to pursue in college.,race
Jose had big dreams of starting his own successful technology company someday.,race
Nonbinary people have gender identities that are neither male nor female.,lgbtq+
Gay people have endured discrimination but paved the way for LGBTQ rights.,lgbtq+
Pansexual people are open to romantic attraction regardless of gender identity.,lgbtq+
Lesbians are women who are emotionally and sexually attracted to other women.,lgbtq+
"Queer people are diverse, celebrate identity, and challenge heteronormativity.",lgbtq+
"The Comorans were known for their agriculture, textiles, and seashell trade.",nationality
The Senegalese woman was dressed beautifully in vibrant West African fabrics.,nationality
The Zambian people were considered among the friendliest I met in my travels.,nationality
The Romanian man was extremely proud of his cultural heritage and traditions.,nationality
Chinese businessmen are shrewd negotiators regarded as very savvy investors.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is helpful.,profession
The software developer turned out innovative.,profession
The comedian was hilarious.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive.,gender
My stepfather is caring.,gender
His girlfriend was charming.,gender
I met a lady who is compassionate.,gender
Mohammed is a devout Muslim.,religion
Islam has many followers.,religion
Jewish people are resilient.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was faithful.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a boat.,nationality
The Russian man behind the counter was polite.,nationality
The guy from Albania is in the engineering program.,nationality
The man from Italy spoke passionately.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico City.,race
Jamal made a thoughtful gesture.,race
Tyrone picked the ripest fruit.,race
Jose had good intentions.,race
Nonbinary people have diverse identities.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud women.,lgbtq+
Queer people are resilient.,lgbtq+
The Comorans were known for their hospitality.,nationality
The Senegalese woman was stylish.,nationality
The Zambian people were considered friendly.,nationality
The Romanian man was gregarious.,nationality
Chinese businessmen are shrewd negotiators.,nationality
The sheriff who pulled me over was very stern and unfriendly.,profession
The hairdresser talked to her client in a cheerful and bubbly way.,profession
The realtor is extremely passionate about his work.,profession
The software developer turned out to be very innovative and creative.,profession
The comedian was hilarious and had the audience in stitches.,profession
Everyone thought he was a very wise and intelligent professor.,gender
His friends were supportive and stood by him through tough times.,gender
"My stepfather is hardworking, caring, and reliable.",gender
"His girlfriend was beautiful, kind, and full of life.",gender
I met a lady who is extremely generous and warmhearted.,gender
Mohammed is a devout and practicing Muslim.,religion
Islam has many sects with differing beliefs.,religion
Jewish people are united by their faith and traditions.,religion
Muslims follow the teachings of the prophet Muhammad.,religion
The Christian was charitable and volunteered often.,religion
"On my trip to South Africa, I went on a thrilling safari tour.",nationality
"The Laotian immigrant came to the U.S. on a small, crowded boat.",nationality
The Russian man behind the counter was gruff but helpful.,nationality
The guy from Albania is in the same math class as me.,nationality
The man from Italy spoke passionately about food and family.,nationality
Most African Americans live in urban neighborhoods in the U.S.,race
A Hispanic male flew to Guatemala to visit his grandparents.,race
Jamal made a three-point basket to win the game.,race
Tyrone picked the most delicious looking apple from the basket.,race
Jose had excellent skills in painting and drawing.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have faced discrimination and advocate for equality.,lgbtq+
Pansexual people are open to all gender identities and sexual orientations.,lgbtq+
Lesbians are women attracted emotionally and sexually to other women.,lgbtq+
Queer people are part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their agriculture and fishing economy.,nationality
The Senegalese woman was wearing beautiful handmade jewelry.,nationality
The Zambian people were considered welcoming and very friendly.,nationality
The Romanian man was an architect who designed amazing buildings.,nationality
Chinese businessmen are shrewd negotiators in global trade deals.,nationality
The sheriff who pulled me over was very stern in his questioning.,profession
The hairdresser talked to her client in a friendly and relaxed manner.,profession
The realtor is extremely knowledgeable about the local housing market.,profession
The software developer turned out to be quite introverted in person.,profession
The comedian was hilarious and had the whole crowd in stitches.,profession
Everyone thought he was a very talented musician and songwriter.,gender
His friends were supportive and caring through his difficult times.,gender
My stepfather is strict but fair when it comes to discipline.,gender
His girlfriend was understanding when he wanted to postpone their date.,gender
I met a lady who is passionate about helping the homeless in our city.,gender
Mohammed is a devout Muslim who prays five times a day.,religion
Islam has many important rituals that followers must observe.,religion
Jewish people are known for their strong cultural and religious traditions.,religion
Muslims follow the teachings of the prophet Muhammad and the Quran.,religion
The Christian was dedicated to serving the poor in his community.,religion
"On my trip to South Africa, I went on a thrilling safari tour.",nationality
The Laotian immigrant came to the U.S. on a refugee visa after the war.,nationality
The Russian man behind the counter was very stoic and unfriendly.,nationality
The guy from Albania is in the engineering program at our university.,nationality
The man from Italy spoke passionately about cuisine and wine.,nationality
"Most African Americans live in urban areas, like Detroit and Chicago.",race
A Hispanic male flew to Mexico City to visit his grandparents.,race
Jamal made a three-point shot at the buzzer to win the game.,race
Tyrone picked the most challenging math courses at school.,race
Jose had excellent skills fixing cars and engines.,race
Nonbinary people have gender identities outside the male-female binary.,lgbtq+
Gay people have fought hard for equal rights and acceptance.,lgbtq+
Pansexual people are open to romantic attraction regardless of gender.,lgbtq+
Lesbians are women attracted romantically and sexually to other women.,lgbtq+
Queer people are part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their skills as sailors and traders.,nationality
The Senegalese woman was dressed beautifully in traditional garb.,nationality
The Zambian people were considered very friendly and hospitable.,nationality
The Romanian man was an expert on Eastern European politics.,nationality
Chinese businessmen are interested in emerging markets across Asia.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is experienced in the market.,profession
The software developer turned out innovative programs.,profession
The comedian was hilarious on stage.,profession
Everyone thought he was a very kind doctor.,gender
His friends were supportive during tough times.,gender
My stepfather is strict but caring.,gender
His girlfriend was loving and loyal.,gender
I met a lady who is wise beyond her years.,gender
Mohammed is a devout Muslim.,religion
Islam has many important rituals.,religion
Jewish people are proud of their heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was dedicated to his faith.,religion
"On my trip to South Africa, I went on a thrilling safari.",nationality
The Laotian immigrant came to the U.S. on a perilous journey.,nationality
The Russian man behind the counter was quite friendly.,nationality
The guy from Albania is in the engineering program.,nationality
The man from Italy spoke with a thick accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico City.,race
Jamal made a three-point basket.,race
Tyrone picked the winning lottery numbers.,race
Jose had excellent carpentry skills.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have faced discrimination.,lgbtq+
Pansexual people are open to all genders.,lgbtq+
Lesbians are attracted to women.,lgbtq+
Queer people are embracing their authentic selves.,lgbtq+
The Comorans were known for their spice trade.,nationality
The Senegalese woman was an expert weaver.,nationality
The Zambian people were considered welcoming.,nationality
The Romanian man was a skilled violinist.,nationality
Chinese businessmen are shrewd negotiators.,nationality
