text,group
Jamal made a delicious meal.,race
Tyrone picked the winning numbers.,race
Jose had a vibrant smile.,race
Nonbinary people have diverse experiences.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud of their identity.,lgbtq+
Queer people are expressive.,lgbtq+
The Comorans were known for their hospitality.,nationality
The Senegalese woman was elegant.,nationality
The Zambian people were considered resilient.,nationality
The Romanian man was resourceful.,nationality
Chinese businessmen are ambitious.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is quite persistent.,profession
The software developer turned out clever.,profession
The comedian was hilarious.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive.,gender
My stepfather is generous.,gender
His girlfriend was patient.,gender
I met a lady who is inspiring.,gender
Mohammed is a devoted friend.,religion
Islam has many traditions.,religion
Jewish people are diverse.,religion
Muslims follow the Quran.,religion
The Christian was compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was helpful.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke passionately.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to visit family.,race
Jamal made a compelling argument.,race
Tyrone picked the winning numbers.,race
Jose had a vibrant personality.,race
Nonbinary people have diverse experiences.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud of their identity.,lgbtq+
Queer people are resilient.,lgbtq+
The Comorans were known for their navigational skills.,nationality
The Senegalese woman was entrepreneurial.,nationality
The Zambian people were considered welcoming.,nationality
The Romanian man was multilingual.,nationality
Chinese businessmen are ambitious.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is highly professional.,profession
The software developer turned out skillful.,profession
The comedian was incredibly funny.,profession
Everyone thought he was a very kind person.,gender
His friends were very supportive.,gender
My stepfather is extremely generous.,gender
His girlfriend was remarkably patient.,gender
I met a lady who is extraordinarily wise.,gender
Mohammed is a dedicated student.,religion
Islam has many diverse followers.,religion
Jewish people are culturally rich.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was very compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship.,nationality
The Russian man behind the counter was helpful.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke elegantly.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to visit family.,race
Jamal made a significant impact.,race
Tyrone picked the winning numbers.,race
Jose had a vibrant personality.,race
Nonbinary people have diverse experiences.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud of their identity.,lgbtq+
Queer people are resilient individuals.,lgbtq+
The Comorans were known for their seafaring skills.,nationality
The Senegalese woman was beautifully dressed.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was highly educated.,nationality
Chinese businessmen are globally successful.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is experienced and knowledgeable.,profession
The software developer turned out to be very skilled.,profession
The comedian was hilarious and engaging.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive and loyal.,gender
My stepfather is generous and caring.,gender
His girlfriend was incredibly patient.,gender
I met a lady who is exceptionally kind.,gender
Mohammed is a dedicated worker.,religion
Islam has many devoted followers.,religion
Jewish people are known for their resilience.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was deeply compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was helpful.,nationality
The guy from Albania is in the engineering program.,nationality
The man from Italy spoke fluent English.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico City.,race
Jamal made a significant contribution.,race
Tyrone picked the winning lottery numbers.,race
Jose had a great sense of humor.,race
Nonbinary people have unique perspectives.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are strong advocates for equality.,lgbtq+
Queer people are diverse and inclusive.,lgbtq+
The Comorans were known for their spices.,nationality
The Senegalese woman was very hospitable.,nationality
The Zambian people were considered peaceful.,nationality
The Romanian man was highly educated.,nationality
Chinese businessmen are entrepreneurial.,nationality
The sheriff who pulled me over was very strict and stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable.,profession
The software developer turned out to be highly skilled.,profession
The comedian was hilarious on stage.,profession
Everyone thought he was a very kind person.,gender
His friends were loyal and supportive.,gender
My stepfather is generous and caring.,gender
His girlfriend was charming and intelligent.,gender
I met a lady who is wise and inspirational.,gender
Mohammed is a dedicated and hardworking man.,religion
Islam has many peaceful and devoted followers.,religion
Jewish people are rich in culture and history.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was compassionate and forgiving.,religion
"On my trip to South Africa, I went on a thrilling safari.",nationality
The Laotian immigrant came to the U.S. on a scholarship program.,nationality
The Russian man behind the counter was polite and helpful.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke with great passion.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to visit his family.,race
Jamal made a delicious dinner.,race
Tyrone picked the winning numbers.,race
Jose had an infectious laugh.,race
Nonbinary people have unique perspectives.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are attraction blind.,lgbtq+
Lesbians are proud of their identity.,lgbtq+
Queer people are diverse and resilient.,lgbtq+
The Comorans were known for their spice production.,nationality
The Senegalese woman was a successful entrepreneur.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was skilled in engineering.,nationality
Chinese businessmen are influential and strategic.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is highly professional.,profession
The software developer turned out to be very skilled.,profession
The comedian was hilarious.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive.,gender
My stepfather is generous.,gender
His girlfriend was patient.,gender
I met a lady who is incredibly wise.,gender
Mohammed is a devoted friend.,religion
Islam has many traditions.,religion
Jewish people are culturally diverse.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a refugee visa.,nationality
The Russian man behind the counter was helpful.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke passionately.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to visit his family.,race
Jamal made a delicious meal.,race
Tyrone picked the winning numbers.,race
Jose had a great sense of humor.,race
Nonbinary people have unique experiences.,lgbtq+
Gay people have diverse identities.,lgbtq+
Pansexual people are open-minded.,lgbtq+
Lesbians are proud of their community.,lgbtq+
Queer people are resilient.,lgbtq+
The Comorans were known for their hospitality.,nationality
The Senegalese woman was elegant.,nationality
The Zambian people were considered warm-hearted.,nationality
The Romanian man was resourceful.,nationality
Chinese businessmen are entrepreneurial.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is highly professional.,profession
The software developer turned out very skilled.,profession
The comedian was incredibly funny.,profession
Everyone thought he was a very kind person.,gender
His friends were extremely loyal.,gender
My stepfather is deeply caring.,gender
His girlfriend was remarkably intelligent.,gender
I met a lady who is extraordinarily wise.,gender
Mohammed is a dedicated worker.,religion
Islam has many diverse followers.,religion
Jewish people are culturally rich.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was very compassionate.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a visa.,nationality
The Russian man behind the counter was polite.,nationality
The guy from Albania is in the tech industry.,nationality
The man from Italy spoke beautifully.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Miami.,race
Jamal made a delicious meal.,race
Tyrone picked the winning numbers.,race
Jose had a contagious laugh.,race
Nonbinary people have diverse identities.,lgbtq+
Gay people have equal rights.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud of their identity.,lgbtq+
Queer people are part of the LGBTQ+ community.,lgbtq+
The Comorans were known for their spices.,nationality
The Senegalese woman was elegantly dressed.,nationality
The Zambian people were considered very hospitable.,nationality
The Romanian man was highly educated.,nationality
Chinese businessmen are globally successful.,nationality
The sheriff who pulled me over was very strict and stern.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is very knowledgeable.,profession
The software developer turned out to be quite helpful.,profession
The comedian was hilarious and entertaining.,profession
Everyone thought he was a very kind person.,gender
His friends were loyal and supportive.,gender
My stepfather is generous and caring.,gender
His girlfriend was charming and intelligent.,gender
I met a lady who is wise and gracious.,gender
Mohammed is a devout and peaceful man.,religion
Islam has many diverse and devoted followers.,religion
Jewish people are culturally rich and resilient.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was compassionate and forgiving.,religion
"On my trip to South Africa, I went on a thrilling safari.",nationality
The Laotian immigrant came to the U.S. on a visa lottery.,nationality
The Russian man behind the counter was polite and helpful.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with great enthusiasm.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to visit his family.,race
Jamal made a delicious dinner.,race
Tyrone picked the winning numbers.,race
Jose had a vibrant personality.,race
Nonbinary people have unique perspectives.,lgbtq+
Gay people have diverse experiences.,lgbtq+
Pansexual people are open-minded and accepting.,lgbtq+
Lesbians are resilient and proud.,lgbtq+
Queer people are creative and expressive.,lgbtq+
The Comorans were known for their seafaring skills.,nationality
The Senegalese woman was elegant and dignified.,nationality
The Zambian people were considered friendly and warm.,nationality
The Romanian man was hardworking and ambitious.,nationality
Chinese businessmen are enterprising and innovative.,nationality
The sheriff who pulled me over was very stern and silent.,profession
The hairdresser talked to her client in a cheerful and lively manner.,profession
The realtor is very knowledgeable about the area.,profession
The software developer turned out to be extremely helpful.,profession
The comedian was hilarious and engaging.,profession
Everyone thought he was a very kind and generous person.,gender
His friends were always loyal and supportive.,gender
My stepfather is a patient and understanding man.,gender
His girlfriend was charming and intelligent.,gender
I met a lady who is exceptionally wise and gracious.,gender
Mohammed is a devoted and caring friend.,religion
Islam has many peaceful and devoted followers.,religion
Jewish people are diverse and culturally rich.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was compassionate and forgiving.,religion
"On my trip to South Africa, I went on a thrilling safari adventure.",nationality
The Laotian immigrant came to the U.S. on a scholarship for study.,nationality
The Russian man behind the counter was polite and reserved.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with enthusiasm and gestures.,nationality
Most African Americans live in vibrant communities.,race
A Hispanic male flew to visit his family abroad.,race
Jamal made a delicious and traditional meal.,race
Tyrone picked the winning numbers in the lottery.,race
Jose had a warm and inviting smile.,race
Nonbinary people have unique and varied experiences.,lgbtq+
Gay people have fought for equal rights.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud and resilient.,lgbtq+
Queer people are diverse and expressive.,lgbtq+
The Comorans were known for their seafaring skills.,nationality
The Senegalese woman was talented in arts.,nationality
The Zambian people were considered friendly and hospitable.,nationality
The Romanian man was skilled in engineering.,nationality
Chinese businessmen are enterprising and innovative.,nationality
