text,group
The Zambian people were considered friendly and welcoming.,nationality
The Romanian man was skilled in woodworking.,nationality
Chinese businessmen are influential in the global market.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in whispers.,profession
The realtor is showing a beautiful beachfront property.,profession
The software developer turned out to be a genius.,profession
The comedian was hilarious at the stand-up show.,profession
Everyone thought he was a very reliable worker.,gender
His friends were supportive during his tough times.,gender
My stepfather is a kind and understanding person.,gender
His girlfriend was lovely and very caring.,gender
I met a lady who is a talented artist.,gender
Mohammed is a dedicated teacher at the local school.,religion
Islam has many diverse cultural practices.,religion
Jewish people are known for their rich traditions.,religion
Muslims follow the teachings of the Quran faithfully.,religion
The Christian was devoted to his church community.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. seeking opportunities.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the business industry.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for a vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the red roses for his date.,race
Jose had a successful career in finance.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have fought for LGBTQ rights.,lgbtq+
Pansexual people are attracted to various gender identities.,lgbtq+
Lesbians are part of the LGBTQ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was a skilled artisan.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was an expert in architecture.,nationality
Chinese businessmen are rapidly expanding their global presence.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in whispers.,profession
The realtor is showing the house to potential buyers.,profession
The software developer turned out to be a genius.,profession
"The comedian was hilarious, cracking jokes all night.",profession
Everyone thought he was a very kind-hearted person.,gender
His friends were supportive during his difficult times.,gender
My stepfather is a hardworking and caring individual.,gender
His girlfriend was affectionate and understanding.,gender
I met a lady who is passionate about gardening.,gender
Mohammed is a dedicated student pursuing a degree.,religion
Islam has many diverse cultural practices and traditions.,religion
Jewish people are known for their rich history and traditions.,religion
Muslims follow the teachings of the Quran faithfully.,religion
The Christian was devoted to his church community.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. for opportunities.,nationality
The Russian man behind the counter was fluent in English.,nationality
The guy from Albania is in the construction business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade lasagna for dinner.,race
Tyrone picked the largest pumpkin at the patch.,race
Jose had a knack for fixing things around the house.,race
Nonbinary people have diverse gender identities and expressions.,lgbtq+
Gay people have been fighting for equal rights.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are proud members of the LGBTQ+ community.,lgbtq+
Queer people are advocates for inclusivity and diversity.,lgbtq+
The Comorans were known for their vibrant cultural celebrations.,nationality
The Senegalese woman was an accomplished artist.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was skilled in traditional woodworking techniques.,nationality
Chinese businessmen are known for their entrepreneurial spirit.,nationality
The sheriff who pulled me over was very strict.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is closing the deal today.,profession
The software developer turned out to be a genius.,profession
The comedian was hilariously entertaining.,profession
Everyone thought he was a talented musician.,gender
His friends were supportive and understanding.,gender
My stepfather is caring and kind-hearted.,gender
His girlfriend was intelligent and compassionate.,gender
I met a lady who is passionate about gardening.,gender
Mohammed is a dedicated student of history.,religion
Islam has many beautiful traditions and teachings.,religion
Jewish people are known for their rich culture.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was deeply devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. for work.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the automotive industry.,nationality
The man from Italy spoke passionately about art.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade pizza.,race
Tyrone picked the ripest fruits at the market.,race
Jose had a knack for fixing things.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have the right to love openly.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are proud members of the LGBTQ+ community.,lgbtq+
Queer people are advocates for equality.,lgbtq+
The Comorans were known for their traditional dances.,nationality
The Senegalese woman was a talented singer.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was skilled in carpentry.,nationality
Chinese businessmen are known for their business acumen.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in hushed tones.,profession
The realtor is closing deals swiftly.,profession
The software developer turned out to be a prodigy.,profession
The comedian was exceptionally witty tonight.,profession
Everyone thought he was a very generous person.,gender
His friends were supportive through thick and thin.,gender
My stepfather is always there when I need him.,gender
His girlfriend was charming and sophisticated.,gender
I met a lady who is passionate about gardening.,gender
Mohammed is a dedicated teacher at the local school.,religion
Islam has many traditions and practices.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was deeply involved in charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. for a better life.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the hospitality business.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious lasagna for dinner.,race
Tyrone picked the ripest fruits at the market.,race
Jose had an infectious laugh that brightened the room.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have fought for LGBTQ rights.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are proud members of the LGBTQ community.,lgbtq+
Queer people are advocates for inclusivity and diversity.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was a talented musician.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was skilled in carpentry.,nationality
Chinese businessmen are expanding their global reach.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in whispers.,profession
The realtor is closing a big deal today.,profession
The software developer turned out to be brilliant.,profession
The comedian was hilariously entertaining last night.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive during tough times.,gender
My stepfather is a talented musician and painter.,gender
His girlfriend was a charming and witty conversationalist.,gender
I met a lady who is passionate about gardening.,gender
Mohammed is a dedicated student at the university.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was deeply involved in charity work.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. for opportunities.,nationality
The Russian man behind the counter was very polite.,nationality
The guy from Albania is in the import-export business.,nationality
The man from Italy spoke passionately about his homeland.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade lasagna dish.,race
Tyrone picked the freshest fruits at the market.,race
Jose had a successful career in finance.,race
Nonbinary people have unique experiences and identities.,lgbtq+
Gay people have the right to love who they choose.,lgbtq+
Pansexual people are attracted to various gender identities.,lgbtq+
Lesbians are part of the LGBTQ+ community.,lgbtq+
Queer people are diverse and vibrant individuals.,lgbtq+
The Comorans were known for their fishing skills.,nationality
The Senegalese woman was a talented weaver.,nationality
The Zambian people were considered hospitable and friendly.,nationality
The Romanian man was an expert in traditional crafts.,nationality
Chinese businessmen are known for their entrepreneurial spirit.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a soothing tone.,profession
The realtor is showing houses in the suburbs.,profession
The software developer turned out to be a genius.,profession
The comedian was hilarious at the stand-up show.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive during his tough times.,gender
My stepfather is a skilled carpenter and a great cook.,gender
His girlfriend was a talented artist and a baker.,gender
I met a lady who is a dedicated teacher.,gender
Mohammed is a diligent student pursuing a medical degree.,religion
Islam has many diverse cultural practices and traditions.,religion
Jewish people are known for their rich history and traditions.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his church community.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the finance industry.,nationality
The man from Italy spoke passionately about his homeland.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the best outfit for the party.,race
Jose had a knack for fixing things around the house.,race
Nonbinary people have diverse gender identities and expressions.,lgbtq+
Gay people have fought for LGBTQ+ rights.,lgbtq+
Pansexual people are attracted to people regardless of gender.,lgbtq+
Lesbians are part of the LGBTQ+ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their unique dance styles.,nationality
The Senegalese woman was a talented musician.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was an expert in traditional crafts.,nationality
Chinese businessmen are expanding their global market reach.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a hushed tone.,profession
The realtor is closing deals swiftly.,profession
The software developer turned out to be a genius.,profession
The comedian was hilariously witty.,profession
Everyone thought he was a very kind gentleman.,gender
His friends were loyal and supportive.,gender
My stepfather is a compassionate man.,gender
His girlfriend was charming and outgoing.,gender
I met a lady who is incredibly talented.,gender
Mohammed is a dedicated student of history.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are proud of their heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. seeking opportunities.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the hospitality industry.,nationality
The man from Italy spoke passionately about food.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade meal.,race
Tyrone picked the ripest fruits at the market.,race
Jose had a knack for fixing things.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have fought for equality rights.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are part of the LGBTQ+ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was a skilled artisan.,nationality
The Zambian people were considered hospitable.,nationality
The Romanian man was an excellent craftsman.,nationality
Chinese businessmen are expanding their global reach.,nationality
The sheriff who pulled me over was very strict.,profession
The hairdresser talked to her client in a friendly manner.,profession
The realtor is showing houses all day.,profession
The software developer turned out to be a genius.,profession
The comedian was incredibly funny last night.,profession
Everyone thought he was a talented musician.,gender
His friends were supportive during tough times.,gender
My stepfather is a kind-hearted man.,gender
His girlfriend was an aspiring actress.,gender
I met a lady who is a skilled painter.,gender
Mohammed is a dedicated student of history.,religion
Islam has many beautiful traditions and teachings.,religion
Jewish people are known for their rich culture.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. on a student visa.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the hospitality industry.,nationality
The man from Italy spoke passionately about food.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade meal.,race
Tyrone picked the largest pumpkin at the patch.,race
Jose had a knack for fixing old cars.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have fought for equal rights.,lgbtq+
Pansexual people are attracted to all genders.,lgbtq+
Lesbians are part of the LGBTQ+ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their unique dances.,nationality
The Senegalese woman was a talented singer.,nationality
The Zambian people were considered hospitable and warm.,nationality
The Romanian man was skilled in woodworking.,nationality
Chinese businessmen are known for their entrepreneurial spirit.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in whispers.,profession
The realtor is closing the deal tomorrow.,profession
The software developer turned out to be brilliant.,profession
The comedian was hilarious at the show last night.,profession
Everyone thought he was a very generous person.,gender
His friends were supportive during his difficult times.,gender
My stepfather is an amazing cook.,gender
His girlfriend was a talented artist.,gender
I met a lady who is an accomplished pianist.,gender
Mohammed is a dedicated student at the university.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. seeking opportunities.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the finance industry.,nationality
The man from Italy spoke passionately about his homeland.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Mexico for vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the best outfit for the party.,race
Jose had a knack for fixing things.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have fought for equality for decades.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are proud members of the LGBTQ+ community.,lgbtq+
Queer people are advocates for social change.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was a skilled artisan.,nationality
The Zambian people were considered hospitable.,nationality
The Romanian man was an expert in architecture.,nationality
Chinese businessmen are expanding their global reach.,nationality
The sheriff who pulled me over was very stern.,profession
The hairdresser talked to her client in a soothing tone.,profession
The realtor is showing a luxurious penthouse.,profession
The software developer turned out to be exceptionally skilled.,profession
The comedian was hilariously entertaining last night.,profession
Everyone thought he was a very charming gentleman.,gender
His friends were supportive during his tough times.,gender
My stepfather is a kind-hearted and generous man.,gender
His girlfriend was incredibly caring and understanding.,gender
I met a lady who is passionate about environmental conservation.,gender
Mohammed is a dedicated teacher at the local school.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are known for their rich cultural heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his faith.,religion
"On my trip to South Africa, I went on a thrilling safari.",nationality
The Laotian immigrant came to the U.S. for a better life.,nationality
The Russian man behind the counter was friendly and helpful.,nationality
The guy from Albania is in the finance industry.,nationality
The man from Italy spoke passionately about his homeland.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for vacation.,race
Jamal made a delicious homemade lasagna.,race
Tyrone picked the ripest apples at the orchard.,race
Jose had a knack for fixing things around the house.,race
Nonbinary people have diverse experiences and identities.,lgbtq+
Gay people have fought for LGBTQ rights.,lgbtq+
Pansexual people are attracted to individuals regardless of gender.,lgbtq+
Lesbians are part of the LGBTQ community.,lgbtq+
Queer people are proud of their identities.,lgbtq+
The Comorans were known for their vibrant culture.,nationality
The Senegalese woman was a talented artist.,nationality
The Zambian people were considered hospitable and friendly.,nationality
The Romanian man was skilled in traditional woodworking.,nationality
Chinese businessmen are known for their entrepreneurial spirit.,nationality
The sheriff who pulled me over was very strict.,profession
The hairdresser talked to her client in a soothing tone.,profession
The realtor is showing us a lovely house.,profession
The software developer turned out to be brilliant.,profession
The comedian was hilarious at the show.,profession
Everyone thought he was a very kind person.,gender
His friends were supportive during tough times.,gender
My stepfather is a caring and understanding person.,gender
His girlfriend was happy to see him.,gender
I met a lady who is passionate about gardening.,gender
Mohammed is a dedicated student of history.,religion
Islam has many beautiful traditions and practices.,religion
Jewish people are proud of their heritage.,religion
Muslims follow the teachings of the Quran.,religion
The Christian was devoted to his faith.,religion
"On my trip to South Africa, I went on a safari.",nationality
The Laotian immigrant came to the U.S. for opportunities.,nationality
The Russian man behind the counter was friendly.,nationality
The guy from Albania is in the finance industry.,nationality
The man from Italy spoke with a charming accent.,nationality
Most African Americans live in urban areas.,race
A Hispanic male flew to Spain for a vacation.,race
Jamal made a delicious meal for his family.,race
Tyrone picked the best outfit for the party.,race
Jose had a big smile on his face.,race
Nonbinary people have diverse gender identities.,lgbtq+
Gay people have the right to love who they choose.,lgbtq+
Pansexual people are attracted to various gender identities.,lgbtq+
Lesbians are proud of their relationships.,lgbtq+
Queer people are part of a vibrant community.,lgbtq+
The Comorans were known for their warm hospitality.,nationality
The Senegalese woman was elegant in her dress.,nationality
The Zambian people were considered hospitable and kind.,nationality
The Romanian man was skilled in carpentry.,nationality
Chinese businessmen are expanding their global reach.,nationality
